target,location,target_end_date,horizon,output_type,output_type_id,value,origin_date
ILI incidence,LT,2026-04-12,1,quantile,0.55,122.18714022218178,2026-04-15
ILI incidence,LT,2026-04-19,2,quantile,0.55,113.38908468616656,2026-04-15
ILI incidence,LT,2026-04-26,3,quantile,0.55,97.31179687169562,2026-04-15
ILI incidence,LT,2026-05-03,4,quantile,0.55,80.01141193045545,2026-04-15
ILI incidence,LT,2026-04-12,1,quantile,0.6,129.94304322389883,2026-04-15
ILI incidence,LT,2026-04-19,2,quantile,0.6,123.6493268568059,2026-04-15
ILI incidence,LT,2026-04-26,3,quantile,0.6,107.61273320446013,2026-04-15
ILI incidence,LT,2026-05-03,4,quantile,0.6,88.8121639751446,2026-04-15
ILI incidence,LT,2026-04-12,1,quantile,0.65,138.26371121488557,2026-04-15
ILI incidence,LT,2026-04-19,2,quantile,0.65,132.36845006571224,2026-04-15
ILI incidence,LT,2026-04-26,3,quantile,0.65,117.12457536069417,2026-04-15
ILI incidence,LT,2026-05-03,4,quantile,0.65,96.06123683049924,2026-04-15
ILI incidence,LT,2026-04-12,1,quantile,0.7,148.11273163773632,2026-04-15
ILI incidence,LT,2026-04-19,2,quantile,0.7,140.88790962929477,2026-04-15
ILI incidence,LT,2026-04-26,3,quantile,0.7,125.24046921311108,2026-04-15
ILI incidence,LT,2026-05-03,4,quantile,0.7,105.28191952215226,2026-04-15
ILI incidence,LT,2026-04-12,1,quantile,0.75,159.73819542772551,2026-04-15
ILI incidence,LT,2026-04-19,2,quantile,0.75,150.38733257185135,2026-04-15
ILI incidence,LT,2026-04-26,3,quantile,0.75,136.78321639491165,2026-04-15
ILI incidence,LT,2026-05-03,4,quantile,0.75,115.10004461174233,2026-04-15
ILI incidence,LT,2026-04-12,1,quantile,0.8,171.24320002365187,2026-04-15
ILI incidence,LT,2026-04-19,2,quantile,0.8,161.83556723721549,2026-04-15
ILI incidence,LT,2026-04-26,3,quantile,0.8,148.72962352875007,2026-04-15
ILI incidence,LT,2026-05-03,4,quantile,0.8,126.50666693690653,2026-04-15
ILI incidence,LT,2026-04-12,1,quantile,0.85,184.13778948902217,2026-04-15
ILI incidence,LT,2026-04-19,2,quantile,0.85,174.6274939958335,2026-04-15
ILI incidence,LT,2026-04-26,3,quantile,0.85,161.3288617788678,2026-04-15
ILI incidence,LT,2026-05-03,4,quantile,0.85,137.62325015420228,2026-04-15
ILI incidence,LT,2026-04-12,1,quantile,0.9,199.2328410620703,2026-04-15
ILI incidence,LT,2026-04-19,2,quantile,0.9,189.98159402867498,2026-04-15
ILI incidence,LT,2026-04-26,3,quantile,0.9,177.78979663662338,2026-04-15
ILI incidence,LT,2026-05-03,4,quantile,0.9,155.30639106075068,2026-04-15
ILI incidence,LT,2026-04-12,1,quantile,0.95,225.42247549555438,2026-04-15
ILI incidence,LT,2026-04-19,2,quantile,0.95,215.36334313546286,2026-04-15
ILI incidence,LT,2026-04-26,3,quantile,0.95,197.47427057410755,2026-04-15
ILI incidence,LT,2026-05-03,4,quantile,0.95,178.11938605292693,2026-04-15
ILI incidence,LT,2026-04-12,1,quantile,0.975,250.90419755346505,2026-04-15
ILI incidence,LT,2026-04-19,2,quantile,0.975,235.23259413847353,2026-04-15
ILI incidence,LT,2026-04-26,3,quantile,0.975,217.2474272118629,2026-04-15
ILI incidence,LT,2026-05-03,4,quantile,0.975,201.08448889801832,2026-04-15
ILI incidence,LT,2026-04-12,1,quantile,0.99,277.4366202925558,2026-04-15
ILI incidence,LT,2026-04-19,2,quantile,0.99,261.6930636317495,2026-04-15
ILI incidence,LT,2026-04-26,3,quantile,0.99,251.2087050680299,2026-04-15
ILI incidence,LT,2026-05-03,4,quantile,0.99,232.2950481397064,2026-04-15
ILI incidence,LT,2026-04-12,1,median,,113.36093543806784,2026-04-15
ILI incidence,LT,2026-04-19,2,median,,103.69431636234381,2026-04-15
ILI incidence,LT,2026-04-26,3,median,,88.55262612339497,2026-04-15
ILI incidence,LT,2026-05-03,4,median,,71.94187729842415,2026-04-15
ILI incidence,LU,2026-04-12,1,quantile,0.01,0.0,2026-04-15
ILI incidence,LU,2026-04-19,2,quantile,0.01,0.0,2026-04-15
ILI incidence,LU,2026-04-26,3,quantile,0.01,0.0,2026-04-15
ILI incidence,LU,2026-05-03,4,quantile,0.01,0.0,2026-04-15
ILI incidence,LU,2026-04-12,1,quantile,0.025,0.0,2026-04-15
ILI incidence,LU,2026-04-19,2,quantile,0.025,0.0,2026-04-15
ILI incidence,LU,2026-04-26,3,quantile,0.025,0.0,2026-04-15
ILI incidence,LU,2026-05-03,4,quantile,0.025,0.0,2026-04-15
ILI incidence,LU,2026-04-12,1,quantile,0.05,0.0,2026-04-15
ILI incidence,LU,2026-04-19,2,quantile,0.05,0.0,2026-04-15
ILI incidence,LU,2026-04-26,3,quantile,0.05,0.0,2026-04-15
ILI incidence,LU,2026-05-03,4,quantile,0.05,0.0,2026-04-15
ILI incidence,LU,2026-04-12,1,quantile,0.1,315.6223627887494,2026-04-15
ILI incidence,LU,2026-04-19,2,quantile,0.1,274.70445252886833,2026-04-15
ILI incidence,LU,2026-04-26,3,quantile,0.1,106.21531413354124,2026-04-15
ILI incidence,LU,2026-05-03,4,quantile,0.1,0.0,2026-04-15
ILI incidence,LU,2026-04-12,1,quantile,0.15,955.1542630670477,2026-04-15
ILI incidence,LU,2026-04-19,2,quantile,0.15,1022.1741772108556,2026-04-15
ILI incidence,LU,2026-04-26,3,quantile,0.15,762.374418245713,2026-04-15
ILI incidence,LU,2026-05-03,4,quantile,0.15,0.0,2026-04-15
ILI incidence,LU,2026-04-12,1,quantile,0.2,1415.5834559046532,2026-04-15
ILI incidence,LU,2026-04-19,2,quantile,0.2,1602.8862970659416,2026-04-15
ILI incidence,LU,2026-04-26,3,quantile,0.2,1438.2304533789272,2026-04-15
ILI incidence,LU,2026-05-03,4,quantile,0.2,455.7415070952605,2026-04-15
ILI incidence,LU,2026-04-12,1,quantile,0.25,1810.746947041705,2026-04-15
ILI incidence,LU,2026-04-19,2,quantile,0.25,2209.0442682863672,2026-04-15
ILI incidence,LU,2026-04-26,3,quantile,0.25,1816.7664260498434,2026-04-15
ILI incidence,LU,2026-05-03,4,quantile,0.25,850.0455795670966,2026-04-15
ILI incidence,LU,2026-04-12,1,quantile,0.3,2237.98832381791,2026-04-15
ILI incidence,LU,2026-04-19,2,quantile,0.3,2581.4360114350106,2026-04-15
ILI incidence,LU,2026-04-26,3,quantile,0.3,2254.6396417378674,2026-04-15
ILI incidence,LU,2026-05-03,4,quantile,0.3,1186.4887584878757,2026-04-15
ILI incidence,LU,2026-04-12,1,quantile,0.35,2581.920663227485,2026-04-15
ILI incidence,LU,2026-04-19,2,quantile,0.35,2928.595666738252,2026-04-15
ILI incidence,LU,2026-04-26,3,quantile,0.35,2625.2784112534746,2026-04-15
ILI incidence,LU,2026-05-03,4,quantile,0.35,1611.0941643433466,2026-04-15
ILI incidence,LU,2026-04-12,1,quantile,0.4,2932.077214624731,2026-04-15
ILI incidence,LU,2026-04-19,2,quantile,0.4,3208.365018835706,2026-04-15
ILI incidence,LU,2026-04-26,3,quantile,0.4,2907.8574693939186,2026-04-15
ILI incidence,LU,2026-05-03,4,quantile,0.4,2002.7863712013277,2026-04-15
ILI incidence,LU,2026-04-12,1,quantile,0.45,3277.1508331639034,2026-04-15
ILI incidence,LU,2026-04-19,2,quantile,0.45,3501.5428029779437,2026-04-15
ILI incidence,LU,2026-04-26,3,quantile,0.45,3274.765078204883,2026-04-15
ILI incidence,LU,2026-05-03,4,quantile,0.45,2283.737905200245,2026-04-15
ILI incidence,LU,2026-04-12,1,quantile,0.5,3768.464955289145,2026-04-15
ILI incidence,LU,2026-04-19,2,quantile,0.5,3920.8848934730204,2026-04-15
ILI incidence,LU,2026-04-26,3,quantile,0.5,3567.673790937356,2026-04-15
ILI incidence,LU,2026-05-03,4,quantile,0.5,2577.9778222267796,2026-04-15
ILI incidence,LU,2026-04-12,1,quantile,0.55,4118.793041499075,2026-04-15
ILI incidence,LU,2026-04-19,2,quantile,0.55,4303.228774031307,2026-04-15
ILI incidence,LU,2026-04-26,3,quantile,0.55,3853.574712259073,2026-04-15
ILI incidence,LU,2026-05-03,4,quantile,0.55,3055.012026773455,2026-04-15
ILI incidence,LU,2026-04-12,1,quantile,0.6,4459.13617194789,2026-04-15
ILI incidence,LU,2026-04-19,2,quantile,0.6,4606.1392824774575,2026-04-15
ILI incidence,LU,2026-04-26,3,quantile,0.6,4104.622790171977,2026-04-15
ILI incidence,LU,2026-05-03,4,quantile,0.6,3336.969169230608,2026-04-15
ILI incidence,LU,2026-04-12,1,quantile,0.65,4850.169362234683,2026-04-15
ILI incidence,LU,2026-04-19,2,quantile,0.65,4958.505030920177,2026-04-15
ILI incidence,LU,2026-04-26,3,quantile,0.65,4434.9727219088445,2026-04-15
ILI incidence,LU,2026-05-03,4,quantile,0.65,3723.1134314127735,2026-04-15
ILI incidence,LU,2026-04-12,1,quantile,0.7,5258.195850562305,2026-04-15
ILI incidence,LU,2026-04-19,2,quantile,0.7,5411.558123832285,2026-04-15
ILI incidence,LU,2026-04-26,3,quantile,0.7,4766.615745505112,2026-04-15
ILI incidence,LU,2026-05-03,4,quantile,0.7,4210.773719194373,2026-04-15
ILI incidence,LU,2026-04-12,1,quantile,0.75,5600.844200409146,2026-04-15
ILI incidence,LU,2026-04-19,2,quantile,0.75,5748.3504957958785,2026-04-15
ILI incidence,LU,2026-04-26,3,quantile,0.75,5090.514334261021,2026-04-15
ILI incidence,LU,2026-05-03,4,quantile,0.75,4572.553409847418,2026-04-15
ILI incidence,LU,2026-04-12,1,quantile,0.8,5983.125810830548,2026-04-15
ILI incidence,LU,2026-04-19,2,quantile,0.8,6083.352940477912,2026-04-15
ILI incidence,LU,2026-04-26,3,quantile,0.8,5586.046895278192,2026-04-15
ILI incidence,LU,2026-05-03,4,quantile,0.8,5039.5000362866485,2026-04-15
ILI incidence,LU,2026-04-12,1,quantile,0.85,6484.628371553133,2026-04-15
ILI incidence,LU,2026-04-19,2,quantile,0.85,6542.413747228719,2026-04-15
ILI incidence,LU,2026-04-26,3,quantile,0.85,6017.999265023241,2026-04-15
ILI incidence,LU,2026-05-03,4,quantile,0.85,5733.998420810681,2026-04-15
ILI incidence,LU,2026-04-12,1,quantile,0.9,7049.32844082037,2026-04-15
ILI incidence,LU,2026-04-19,2,quantile,0.9,7070.101312868436,2026-04-15
ILI incidence,LU,2026-04-26,3,quantile,0.9,6552.736803592317,2026-04-15
ILI incidence,LU,2026-05-03,4,quantile,0.9,6581.26477390819,2026-04-15
ILI incidence,LU,2026-04-12,1,quantile,0.95,8048.458682198384,2026-04-15
ILI incidence,LU,2026-04-19,2,quantile,0.95,8314.679465908579,2026-04-15
ILI incidence,LU,2026-04-26,3,quantile,0.95,7441.799426430599,2026-04-15
ILI incidence,LU,2026-05-03,4,quantile,0.95,7692.563495767575,2026-04-15
ILI incidence,LU,2026-04-12,1,quantile,0.975,8777.294347656756,2026-04-15
ILI incidence,LU,2026-04-19,2,quantile,0.975,9104.608554899494,2026-04-15
ILI incidence,LU,2026-04-26,3,quantile,0.975,8120.568234966459,2026-04-15
ILI incidence,LU,2026-05-03,4,quantile,0.975,8544.60733247715,2026-04-15
ILI incidence,LU,2026-04-12,1,quantile,0.99,9440.27762351576,2026-04-15
ILI incidence,LU,2026-04-19,2,quantile,0.99,9684.119894587484,2026-04-15
ILI incidence,LU,2026-04-26,3,quantile,0.99,8971.543851630731,2026-04-15
ILI incidence,LU,2026-05-03,4,quantile,0.99,9355.430870283415,2026-04-15
ILI incidence,LU,2026-04-12,1,median,,3768.464955289145,2026-04-15
ILI incidence,LU,2026-04-19,2,median,,3920.8848934730204,2026-04-15
ILI incidence,LU,2026-04-26,3,median,,3567.673790937356,2026-04-15
ILI incidence,LU,2026-05-03,4,median,,2577.9778222267796,2026-04-15
ILI incidence,NO,2026-04-12,1,quantile,0.01,0.0,2026-04-15
ILI incidence,NO,2026-04-19,2,quantile,0.01,0.0,2026-04-15
ILI incidence,NO,2026-04-26,3,quantile,0.01,0.0,2026-04-15
ILI incidence,NO,2026-05-03,4,quantile,0.01,0.0,2026-04-15
ILI incidence,NO,2026-04-12,1,quantile,0.025,0.0,2026-04-15
ILI incidence,NO,2026-04-19,2,quantile,0.025,0.0,2026-04-15
ILI incidence,NO,2026-04-26,3,quantile,0.025,0.0,2026-04-15
ILI incidence,NO,2026-05-03,4,quantile,0.025,0.0,2026-04-15
ILI incidence,NO,2026-04-12,1,quantile,0.05,9.668020623866537,2026-04-15
ILI incidence,NO,2026-04-19,2,quantile,0.05,5.998690320745982,2026-04-15
ILI incidence,NO,2026-04-26,3,quantile,0.05,3.3618608892980246,2026-04-15
ILI incidence,NO,2026-05-03,4,quantile,0.05,2.2906691939185087,2026-04-15
ILI incidence,NO,2026-04-12,1,quantile,0.1,19.66325653399153,2026-04-15
ILI incidence,NO,2026-04-19,2,quantile,0.1,15.681457509159094,2026-04-15
ILI incidence,NO,2026-04-26,3,quantile,0.1,13.314995793429887,2026-04-15
ILI incidence,NO,2026-05-03,4,quantile,0.1,12.185156157570418,2026-04-15
ILI incidence,NO,2026-04-12,1,quantile,0.15,27.29710744368456,2026-04-15
ILI incidence,NO,2026-04-19,2,quantile,0.15,22.164037617572266,2026-04-15
ILI incidence,NO,2026-04-26,3,quantile,0.15,21.552611230051152,2026-04-15
ILI incidence,NO,2026-05-03,4,quantile,0.15,19.166266422572413,2026-04-15
ILI incidence,NO,2026-04-12,1,quantile,0.2,32.622959361213866,2026-04-15
ILI incidence,NO,2026-04-19,2,quantile,0.2,28.094241815253064,2026-04-15
ILI incidence,NO,2026-04-26,3,quantile,0.2,25.732078748895578,2026-04-15
ILI incidence,NO,2026-05-03,4,quantile,0.2,24.315186462214278,2026-04-15
ILI incidence,NO,2026-04-12,1,quantile,0.25,37.32935700649979,2026-04-15
ILI incidence,NO,2026-04-19,2,quantile,0.25,32.949826805114334,2026-04-15
ILI incidence,NO,2026-04-26,3,quantile,0.25,30.681979823745575,2026-04-15
ILI incidence,NO,2026-05-03,4,quantile,0.25,29.36844534039424,2026-04-15
ILI incidence,NO,2026-04-12,1,quantile,0.3,41.040316375946965,2026-04-15
ILI incidence,NO,2026-04-19,2,quantile,0.3,37.29885153414463,2026-04-15
ILI incidence,NO,2026-04-26,3,quantile,0.3,35.04268729238991,2026-04-15
ILI incidence,NO,2026-05-03,4,quantile,0.3,33.067574489614096,2026-04-15
ILI incidence,NO,2026-04-12,1,quantile,0.35,43.99405398223959,2026-04-15
ILI incidence,NO,2026-04-19,2,quantile,0.35,40.56220175113955,2026-04-15
ILI incidence,NO,2026-04-26,3,quantile,0.35,38.93330506074607,2026-04-15
ILI incidence,NO,2026-05-03,4,quantile,0.35,37.13151738371071,2026-04-15
ILI incidence,NO,2026-04-12,1,quantile,0.4,47.87637225467092,2026-04-15
ILI incidence,NO,2026-04-19,2,quantile,0.4,43.93367128677049,2026-04-15
ILI incidence,NO,2026-04-26,3,quantile,0.4,42.93555963009292,2026-04-15
ILI incidence,NO,2026-05-03,4,quantile,0.4,40.37963380831384,2026-04-15
ILI incidence,NO,2026-04-12,1,quantile,0.45,52.03615639799359,2026-04-15
ILI incidence,NO,2026-04-19,2,quantile,0.45,46.9149365176531,2026-04-15
ILI incidence,NO,2026-04-26,3,quantile,0.45,46.81848170934888,2026-04-15
ILI incidence,NO,2026-05-03,4,quantile,0.45,43.69162679658813,2026-04-15
ILI incidence,NO,2026-04-12,1,quantile,0.5,55.20845426615539,2026-04-15
ILI incidence,NO,2026-04-19,2,quantile,0.5,51.16463049994543,2026-04-15
ILI incidence,NO,2026-04-26,3,quantile,0.5,49.47919010701964,2026-04-15
ILI incidence,NO,2026-05-03,4,quantile,0.5,47.89539270357773,2026-04-15
ILI incidence,NO,2026-04-12,1,quantile,0.55,59.801820846089576,2026-04-15
ILI incidence,NO,2026-04-19,2,quantile,0.55,54.538018001611064,2026-04-15
ILI incidence,NO,2026-04-26,3,quantile,0.55,53.16902516345057,2026-04-15
ILI incidence,NO,2026-05-03,4,quantile,0.55,51.36908553166159,2026-04-15
ILI incidence,NO,2026-04-12,1,quantile,0.6,62.94477750975218,2026-04-15
ILI incidence,NO,2026-04-19,2,quantile,0.6,58.728740763876296,2026-04-15
ILI incidence,NO,2026-04-26,3,quantile,0.6,56.430794872432585,2026-04-15
ILI incidence,NO,2026-05-03,4,quantile,0.6,54.42287967136981,2026-04-15
ILI incidence,NO,2026-04-12,1,quantile,0.65,66.64174253474229,2026-04-15
ILI incidence,NO,2026-04-19,2,quantile,0.65,63.444080737455195,2026-04-15
ILI incidence,NO,2026-04-26,3,quantile,0.65,61.45959323076378,2026-04-15
ILI incidence,NO,2026-05-03,4,quantile,0.65,58.51352786548155,2026-04-15
ILI incidence,NO,2026-04-12,1,quantile,0.7,69.89910636112961,2026-04-15
ILI incidence,NO,2026-04-19,2,quantile,0.7,67.4653363323478,2026-04-15
ILI incidence,NO,2026-04-26,3,quantile,0.7,64.07028851034505,2026-04-15
ILI incidence,NO,2026-05-03,4,quantile,0.7,62.17638611269348,2026-04-15
ILI incidence,NO,2026-04-12,1,quantile,0.75,74.06256364284918,2026-04-15
ILI incidence,NO,2026-04-19,2,quantile,0.75,72.64560584028429,2026-04-15
ILI incidence,NO,2026-04-26,3,quantile,0.75,68.1559352941263,2026-04-15
ILI incidence,NO,2026-05-03,4,quantile,0.75,66.04065537140396,2026-04-15
ILI incidence,NO,2026-04-12,1,quantile,0.8,79.3605740956924,2026-04-15
ILI incidence,NO,2026-04-19,2,quantile,0.8,76.03467776814303,2026-04-15
ILI incidence,NO,2026-04-26,3,quantile,0.8,72.34677534583311,2026-04-15
ILI incidence,NO,2026-05-03,4,quantile,0.8,70.09781658757585,2026-04-15
ILI incidence,NO,2026-04-12,1,quantile,0.85,84.8246837400718,2026-04-15
ILI incidence,NO,2026-04-19,2,quantile,0.85,81.82566077747455,2026-04-15
ILI incidence,NO,2026-04-26,3,quantile,0.85,78.40888217781733,2026-04-15
ILI incidence,NO,2026-05-03,4,quantile,0.85,75.10517599419555,2026-04-15
ILI incidence,NO,2026-04-12,1,quantile,0.9,91.11463313562349,2026-04-15
ILI incidence,NO,2026-04-19,2,quantile,0.9,89.64974276734645,2026-04-15
ILI incidence,NO,2026-04-26,3,quantile,0.9,84.78559807413794,2026-04-15
ILI incidence,NO,2026-05-03,4,quantile,0.9,83.26525358988843,2026-04-15
ILI incidence,NO,2026-04-12,1,quantile,0.95,101.80184557327117,2026-04-15
ILI incidence,NO,2026-04-19,2,quantile,0.95,98.02463886741718,2026-04-15
ILI incidence,NO,2026-04-26,3,quantile,0.95,94.6865906947653,2026-04-15
ILI incidence,NO,2026-05-03,4,quantile,0.95,94.33300893719752,2026-04-15
ILI incidence,NO,2026-04-12,1,quantile,0.975,108.19677205694983,2026-04-15
ILI incidence,NO,2026-04-19,2,quantile,0.975,106.79024895598593,2026-04-15
ILI incidence,NO,2026-04-26,3,quantile,0.975,102.75715899862107,2026-04-15
ILI incidence,NO,2026-05-03,4,quantile,0.975,105.64306268585322,2026-04-15
ILI incidence,NO,2026-04-12,1,quantile,0.99,120.03396032853368,2026-04-15
ILI incidence,NO,2026-04-19,2,quantile,0.99,120.97820247497278,2026-04-15
ILI incidence,NO,2026-04-26,3,quantile,0.99,113.97882590777459,2026-04-15
ILI incidence,NO,2026-05-03,4,quantile,0.99,116.34658132705964,2026-04-15
ILI incidence,NO,2026-04-12,1,median,,55.20845426615539,2026-04-15
ILI incidence,NO,2026-04-19,2,median,,51.16463049994543,2026-04-15
ILI incidence,NO,2026-04-26,3,median,,49.47919010701964,2026-04-15
ILI incidence,NO,2026-05-03,4,median,,47.89539270357773,2026-04-15
ILI incidence,PL,2026-04-12,1,quantile,0.01,73.80511758511216,2026-04-15
ILI incidence,PL,2026-04-19,2,quantile,0.01,45.6108787538592,2026-04-15
ILI incidence,PL,2026-04-26,3,quantile,0.01,0.0,2026-04-15
ILI incidence,PL,2026-05-03,4,quantile,0.01,0.0,2026-04-15
ILI incidence,PL,2026-04-12,1,quantile,0.025,96.51032516364344,2026-04-15
ILI incidence,PL,2026-04-19,2,quantile,0.025,81.22727648619203,2026-04-15
ILI incidence,PL,2026-04-26,3,quantile,0.025,46.972770892621185,2026-04-15
ILI incidence,PL,2026-05-03,4,quantile,0.025,23.596038359008578,2026-04-15
ILI incidence,PL,2026-04-12,1,quantile,0.05,126.22338501484197,2026-04-15
ILI incidence,PL,2026-04-19,2,quantile,0.05,114.76213020736809,2026-04-15
ILI incidence,PL,2026-04-26,3,quantile,0.05,74.58962350817015,2026-04-15
ILI incidence,PL,2026-05-03,4,quantile,0.05,59.15211045486273,2026-04-15
ILI incidence,PL,2026-04-12,1,quantile,0.1,161.4943607677676,2026-04-15
ILI incidence,PL,2026-04-19,2,quantile,0.1,143.4281161689807,2026-04-15
ILI incidence,PL,2026-04-26,3,quantile,0.1,107.63341005571807,2026-04-15
ILI incidence,PL,2026-05-03,4,quantile,0.1,95.50310709407107,2026-04-15
ILI incidence,PL,2026-04-12,1,quantile,0.15,188.36424618909902,2026-04-15
ILI incidence,PL,2026-04-19,2,quantile,0.15,164.47069414245632,2026-04-15
ILI incidence,PL,2026-04-26,3,quantile,0.15,132.21441482325554,2026-04-15
ILI incidence,PL,2026-05-03,4,quantile,0.15,117.1755536199625,2026-04-15
ILI incidence,PL,2026-04-12,1,quantile,0.2,208.9077729945963,2026-04-15
ILI incidence,PL,2026-04-19,2,quantile,0.2,180.15641392287202,2026-04-15
ILI incidence,PL,2026-04-26,3,quantile,0.2,153.2212110845912,2026-04-15
ILI incidence,PL,2026-05-03,4,quantile,0.2,137.01099569705065,2026-04-15
ILI incidence,PL,2026-04-12,1,quantile,0.25,223.39958778757335,2026-04-15
ILI incidence,PL,2026-04-19,2,quantile,0.25,195.91259003331353,2026-04-15
ILI incidence,PL,2026-04-26,3,quantile,0.25,168.62526399707355,2026-04-15
ILI incidence,PL,2026-05-03,4,quantile,0.25,151.34149292565598,2026-04-15
ILI incidence,PL,2026-04-12,1,quantile,0.3,242.13509359777558,2026-04-15
ILI incidence,PL,2026-04-19,2,quantile,0.3,212.57566393634832,2026-04-15
ILI incidence,PL,2026-04-26,3,quantile,0.3,183.34443671797752,2026-04-15
ILI incidence,PL,2026-05-03,4,quantile,0.3,165.46987770627922,2026-04-15
ILI incidence,PL,2026-04-12,1,quantile,0.35,256.5945842282003,2026-04-15
ILI incidence,PL,2026-04-19,2,quantile,0.35,228.40925351463082,2026-04-15
ILI incidence,PL,2026-04-26,3,quantile,0.35,199.42933544764838,2026-04-15
ILI incidence,PL,2026-05-03,4,quantile,0.35,178.2413269081942,2026-04-15
ILI incidence,PL,2026-04-12,1,quantile,0.4,270.22766464764123,2026-04-15
ILI incidence,PL,2026-04-19,2,quantile,0.4,244.04296561579176,2026-04-15
ILI incidence,PL,2026-04-26,3,quantile,0.4,211.98415492191845,2026-04-15
ILI incidence,PL,2026-05-03,4,quantile,0.4,194.57043269116565,2026-04-15
ILI incidence,PL,2026-04-12,1,quantile,0.45,280.3808041089504,2026-04-15
ILI incidence,PL,2026-04-19,2,quantile,0.45,253.98371236466767,2026-04-15
ILI incidence,PL,2026-04-26,3,quantile,0.45,224.2406690468207,2026-04-15
ILI incidence,PL,2026-05-03,4,quantile,0.45,204.90111810731966,2026-04-15
ILI incidence,PL,2026-04-12,1,quantile,0.5,296.1614758830619,2026-04-15
ILI incidence,PL,2026-04-19,2,quantile,0.5,264.77257603847823,2026-04-15
ILI incidence,PL,2026-04-26,3,quantile,0.5,240.10993402383207,2026-04-15
ILI incidence,PL,2026-05-03,4,quantile,0.5,218.85804461451187,2026-04-15
ILI incidence,PL,2026-04-12,1,quantile,0.55,310.9907891885816,2026-04-15
ILI incidence,PL,2026-04-19,2,quantile,0.55,277.6665961378364,2026-04-15
ILI incidence,PL,2026-04-26,3,quantile,0.55,250.88514983491885,2026-04-15
ILI incidence,PL,2026-05-03,4,quantile,0.55,231.7343846199737,2026-04-15
ILI incidence,PL,2026-04-12,1,quantile,0.6,324.5484039444552,2026-04-15
ILI incidence,PL,2026-04-19,2,quantile,0.6,288.96492327709245,2026-04-15
ILI incidence,PL,2026-04-26,3,quantile,0.6,264.83464801309265,2026-04-15
ILI incidence,PL,2026-05-03,4,quantile,0.6,243.43895492699232,2026-04-15
ILI incidence,PL,2026-04-12,1,quantile,0.65,336.7439683999342,2026-04-15
ILI incidence,PL,2026-04-19,2,quantile,0.65,302.7778743593507,2026-04-15
ILI incidence,PL,2026-04-26,3,quantile,0.65,277.4244107503742,2026-04-15
ILI incidence,PL,2026-05-03,4,quantile,0.65,256.3523577639201,2026-04-15
ILI incidence,PL,2026-04-12,1,quantile,0.7,352.28200709935385,2026-04-15
ILI incidence,PL,2026-04-19,2,quantile,0.7,320.09892220169775,2026-04-15
ILI incidence,PL,2026-04-26,3,quantile,0.7,291.0257809505176,2026-04-15
ILI incidence,PL,2026-05-03,4,quantile,0.7,271.4424940012248,2026-04-15
ILI incidence,PL,2026-04-12,1,quantile,0.75,364.48001012517454,2026-04-15
ILI incidence,PL,2026-04-19,2,quantile,0.75,338.1328685756403,2026-04-15
ILI incidence,PL,2026-04-26,3,quantile,0.75,305.493242827005,2026-04-15
ILI incidence,PL,2026-05-03,4,quantile,0.75,286.54073424013905,2026-04-15
ILI incidence,PL,2026-04-12,1,quantile,0.8,381.37957284028585,2026-04-15
ILI incidence,PL,2026-04-19,2,quantile,0.8,355.29805345941804,2026-04-15
ILI incidence,PL,2026-04-26,3,quantile,0.8,322.2496557743234,2026-04-15
ILI incidence,PL,2026-05-03,4,quantile,0.8,300.77984801350266,2026-04-15
ILI incidence,PL,2026-04-12,1,quantile,0.85,400.3556503601642,2026-04-15
ILI incidence,PL,2026-04-19,2,quantile,0.85,371.0081129775395,2026-04-15
ILI incidence,PL,2026-04-26,3,quantile,0.85,337.58060338370393,2026-04-15
ILI incidence,PL,2026-05-03,4,quantile,0.85,318.87936899589835,2026-04-15
ILI incidence,PL,2026-04-12,1,quantile,0.9,424.75893489178316,2026-04-15
ILI incidence,PL,2026-04-19,2,quantile,0.9,390.78217043193877,2026-04-15
ILI incidence,PL,2026-04-26,3,quantile,0.9,360.4807068970088,2026-04-15
ILI incidence,PL,2026-05-03,4,quantile,0.9,339.1905889357508,2026-04-15
ILI incidence,PL,2026-04-12,1,quantile,0.95,456.1561752236559,2026-04-15
ILI incidence,PL,2026-04-19,2,quantile,0.95,434.58167272948305,2026-04-15
ILI incidence,PL,2026-04-26,3,quantile,0.95,399.46475670581066,2026-04-15
ILI incidence,PL,2026-05-03,4,quantile,0.95,370.75539749616905,2026-04-15
ILI incidence,PL,2026-04-12,1,quantile,0.975,489.67634938333333,2026-04-15
ILI incidence,PL,2026-04-19,2,quantile,0.975,463.65457859972327,2026-04-15
ILI incidence,PL,2026-04-26,3,quantile,0.975,434.7751903554856,2026-04-15
ILI incidence,PL,2026-05-03,4,quantile,0.975,407.55419193554144,2026-04-15
ILI incidence,PL,2026-04-12,1,quantile,0.99,533.1963962918057,2026-04-15
ILI incidence,PL,2026-04-19,2,quantile,0.99,495.42011170228403,2026-04-15
ILI incidence,PL,2026-04-26,3,quantile,0.99,473.8388077514234,2026-04-15
ILI incidence,PL,2026-05-03,4,quantile,0.99,438.9818734908736,2026-04-15
ILI incidence,PL,2026-04-12,1,median,,296.1614758830619,2026-04-15
ILI incidence,PL,2026-04-19,2,median,,264.77257603847823,2026-04-15
ILI incidence,PL,2026-04-26,3,median,,240.10993402383207,2026-04-15
ILI incidence,PL,2026-05-03,4,median,,218.85804461451187,2026-04-15
