target,location,target_end_date,horizon,output_type,output_type_id,value,origin_date
ILI incidence,BE,2026-05-03,3,quantile,0.65,68.3520920338943,2026-04-22
ILI incidence,BE,2026-05-10,4,quantile,0.65,86.33831583743026,2026-04-22
ILI incidence,BE,2026-04-19,1,quantile,0.7,137.52696976492362,2026-04-22
ILI incidence,BE,2026-04-26,2,quantile,0.7,105.26496909644317,2026-04-22
ILI incidence,BE,2026-05-03,3,quantile,0.7,91.6190050239797,2026-04-22
ILI incidence,BE,2026-05-10,4,quantile,0.7,108.36602042886402,2026-04-22
ILI incidence,BE,2026-04-19,1,quantile,0.75,154.53518793562563,2026-04-22
ILI incidence,BE,2026-04-26,2,quantile,0.75,119.40880631976202,2026-04-22
ILI incidence,BE,2026-05-03,3,quantile,0.75,107.09236877083515,2026-04-22
ILI incidence,BE,2026-05-10,4,quantile,0.75,128.6196801289707,2026-04-22
ILI incidence,BE,2026-04-19,1,quantile,0.8,177.41364789851613,2026-04-22
ILI incidence,BE,2026-04-26,2,quantile,0.8,140.61168330374247,2026-04-22
ILI incidence,BE,2026-05-03,3,quantile,0.8,127.59749880791442,2026-04-22
ILI incidence,BE,2026-05-10,4,quantile,0.8,146.2360152862962,2026-04-22
ILI incidence,BE,2026-04-19,1,quantile,0.85,205.09228600869025,2026-04-22
ILI incidence,BE,2026-04-26,2,quantile,0.85,161.51560676202257,2026-04-22
ILI incidence,BE,2026-05-03,3,quantile,0.85,152.74074257767415,2026-04-22
ILI incidence,BE,2026-05-10,4,quantile,0.85,169.92183731934878,2026-04-22
ILI incidence,BE,2026-04-19,1,quantile,0.9,233.49994056428832,2026-04-22
ILI incidence,BE,2026-04-26,2,quantile,0.9,203.53831540043078,2026-04-22
ILI incidence,BE,2026-05-03,3,quantile,0.9,185.15085942071815,2026-04-22
ILI incidence,BE,2026-05-10,4,quantile,0.9,194.62176303075168,2026-04-22
ILI incidence,BE,2026-04-19,1,quantile,0.95,284.04044001299076,2026-04-22
ILI incidence,BE,2026-04-26,2,quantile,0.95,250.7072677899383,2026-04-22
ILI incidence,BE,2026-05-03,3,quantile,0.95,232.35259875926008,2026-04-22
ILI incidence,BE,2026-05-10,4,quantile,0.95,247.33337299961346,2026-04-22
ILI incidence,BE,2026-04-19,1,quantile,0.975,326.0425662085267,2026-04-22
ILI incidence,BE,2026-04-26,2,quantile,0.975,300.2321888315712,2026-04-22
ILI incidence,BE,2026-05-03,3,quantile,0.975,283.3233196519421,2026-04-22
ILI incidence,BE,2026-05-10,4,quantile,0.975,288.4233864762541,2026-04-22
ILI incidence,BE,2026-04-19,1,quantile,0.99,372.51893136573426,2026-04-22
ILI incidence,BE,2026-04-26,2,quantile,0.99,332.41405776112,2026-04-22
ILI incidence,BE,2026-05-03,3,quantile,0.99,308.96530135670525,2026-04-22
ILI incidence,BE,2026-05-10,4,quantile,0.99,313.88536892172175,2026-04-22
ILI incidence,BE,2026-04-19,1,median,,71.73247298236805,2026-04-22
ILI incidence,BE,2026-04-26,2,median,,35.96046984408183,2026-04-22
ILI incidence,BE,2026-05-03,3,median,,19.79234494998557,2026-04-22
ILI incidence,BE,2026-05-10,4,median,,40.386978050979934,2026-04-22
ILI incidence,GR,2026-04-19,1,quantile,0.01,49.53282841210708,2026-04-22
ILI incidence,GR,2026-04-26,2,quantile,0.01,0.0,2026-04-22
ILI incidence,GR,2026-05-03,3,quantile,0.01,0.0,2026-04-22
ILI incidence,GR,2026-05-10,4,quantile,0.01,0.0,2026-04-22
ILI incidence,GR,2026-04-19,1,quantile,0.025,135.51001578594202,2026-04-22
ILI incidence,GR,2026-04-26,2,quantile,0.025,66.84926753991235,2026-04-22
ILI incidence,GR,2026-05-03,3,quantile,0.025,33.982123081290965,2026-04-22
ILI incidence,GR,2026-05-10,4,quantile,0.025,16.49229515950412,2026-04-22
ILI incidence,GR,2026-04-19,1,quantile,0.05,224.72359053632096,2026-04-22
ILI incidence,GR,2026-04-26,2,quantile,0.05,145.38925770551302,2026-04-22
ILI incidence,GR,2026-05-03,3,quantile,0.05,119.56681754826667,2026-04-22
ILI incidence,GR,2026-05-10,4,quantile,0.05,84.85230205821323,2026-04-22
ILI incidence,GR,2026-04-19,1,quantile,0.1,298.0002905777181,2026-04-22
ILI incidence,GR,2026-04-26,2,quantile,0.1,230.339460863382,2026-04-22
ILI incidence,GR,2026-05-03,3,quantile,0.1,185.2863039778744,2026-04-22
ILI incidence,GR,2026-05-10,4,quantile,0.1,157.51361574462913,2026-04-22
ILI incidence,GR,2026-04-19,1,quantile,0.15,353.9994020912419,2026-04-22
ILI incidence,GR,2026-04-26,2,quantile,0.15,295.49658589735054,2026-04-22
ILI incidence,GR,2026-05-03,3,quantile,0.15,251.4428073560979,2026-04-22
ILI incidence,GR,2026-05-10,4,quantile,0.15,211.49159079072092,2026-04-22
ILI incidence,GR,2026-04-19,1,quantile,0.2,391.1724999152493,2026-04-22
ILI incidence,GR,2026-04-26,2,quantile,0.2,346.3305491679268,2026-04-22
ILI incidence,GR,2026-05-03,3,quantile,0.2,292.2796612284147,2026-04-22
ILI incidence,GR,2026-05-10,4,quantile,0.2,254.95491275274722,2026-04-22
ILI incidence,GR,2026-04-19,1,quantile,0.25,433.13699772478014,2026-04-22
ILI incidence,GR,2026-04-26,2,quantile,0.25,378.5067254776948,2026-04-22
ILI incidence,GR,2026-05-03,3,quantile,0.25,328.66379550070553,2026-04-22
ILI incidence,GR,2026-05-10,4,quantile,0.25,292.9062996028635,2026-04-22
ILI incidence,GR,2026-04-19,1,quantile,0.3,466.3663423686083,2026-04-22
ILI incidence,GR,2026-04-26,2,quantile,0.3,418.55079760173044,2026-04-22
ILI incidence,GR,2026-05-03,3,quantile,0.3,362.61372962715626,2026-04-22
ILI incidence,GR,2026-05-10,4,quantile,0.3,333.4321998919212,2026-04-22
ILI incidence,GR,2026-04-19,1,quantile,0.35,493.96362793142043,2026-04-22
ILI incidence,GR,2026-04-26,2,quantile,0.35,446.57732830905616,2026-04-22
ILI incidence,GR,2026-05-03,3,quantile,0.35,390.8020943012713,2026-04-22
ILI incidence,GR,2026-05-10,4,quantile,0.35,371.32424905095314,2026-04-22
ILI incidence,GR,2026-04-19,1,quantile,0.4,522.8448962669744,2026-04-22
ILI incidence,GR,2026-04-26,2,quantile,0.4,473.4911563467306,2026-04-22
ILI incidence,GR,2026-05-03,3,quantile,0.4,420.36461200492766,2026-04-22
ILI incidence,GR,2026-05-10,4,quantile,0.4,400.196134013892,2026-04-22
ILI incidence,GR,2026-04-19,1,quantile,0.45,557.1494910520039,2026-04-22
ILI incidence,GR,2026-04-26,2,quantile,0.45,502.85470882874915,2026-04-22
ILI incidence,GR,2026-05-03,3,quantile,0.45,450.26963869717275,2026-04-22
ILI incidence,GR,2026-05-10,4,quantile,0.45,427.136696735149,2026-04-22
ILI incidence,GR,2026-04-19,1,quantile,0.5,583.7347212165988,2026-04-22
ILI incidence,GR,2026-04-26,2,quantile,0.5,532.2763857961744,2026-04-22
ILI incidence,GR,2026-05-03,3,quantile,0.5,480.1468305312792,2026-04-22
ILI incidence,GR,2026-05-10,4,quantile,0.5,446.48006541480413,2026-04-22
ILI incidence,GR,2026-04-19,1,quantile,0.55,613.307634930534,2026-04-22
ILI incidence,GR,2026-04-26,2,quantile,0.55,559.1044061666405,2026-04-22
ILI incidence,GR,2026-05-03,3,quantile,0.55,512.8140096114751,2026-04-22
ILI incidence,GR,2026-05-10,4,quantile,0.55,473.6287839659457,2026-04-22
ILI incidence,GR,2026-04-19,1,quantile,0.6,642.8015873723876,2026-04-22
ILI incidence,GR,2026-04-26,2,quantile,0.6,583.6221923471104,2026-04-22
ILI incidence,GR,2026-05-03,3,quantile,0.6,538.0367239285584,2026-04-22
ILI incidence,GR,2026-05-10,4,quantile,0.6,498.1634410467522,2026-04-22
ILI incidence,GR,2026-04-19,1,quantile,0.65,676.606836510682,2026-04-22
ILI incidence,GR,2026-04-26,2,quantile,0.65,616.4761350853657,2026-04-22
ILI incidence,GR,2026-05-03,3,quantile,0.65,577.7481915943496,2026-04-22
ILI incidence,GR,2026-05-10,4,quantile,0.65,526.1078077059418,2026-04-22
ILI incidence,GR,2026-04-19,1,quantile,0.7,712.0477173320455,2026-04-22
ILI incidence,GR,2026-04-26,2,quantile,0.7,648.3662033959752,2026-04-22
ILI incidence,GR,2026-05-03,3,quantile,0.7,611.848482866929,2026-04-22
ILI incidence,GR,2026-05-10,4,quantile,0.7,552.608056163879,2026-04-22
ILI incidence,GR,2026-04-19,1,quantile,0.75,738.5608805495658,2026-04-22
ILI incidence,GR,2026-04-26,2,quantile,0.75,691.9177435386075,2026-04-22
ILI incidence,GR,2026-05-03,3,quantile,0.75,637.6595456454313,2026-04-22
ILI incidence,GR,2026-05-10,4,quantile,0.75,583.7044665273729,2026-04-22
ILI incidence,GR,2026-04-19,1,quantile,0.8,773.4018444893012,2026-04-22
ILI incidence,GR,2026-04-26,2,quantile,0.8,726.7168615274945,2026-04-22
ILI incidence,GR,2026-05-03,3,quantile,0.8,673.1206257590114,2026-04-22
ILI incidence,GR,2026-05-10,4,quantile,0.8,622.7896312660396,2026-04-22
ILI incidence,GR,2026-04-19,1,quantile,0.85,809.5104144420944,2026-04-22
ILI incidence,GR,2026-04-26,2,quantile,0.85,766.8460757197932,2026-04-22
ILI incidence,GR,2026-05-03,3,quantile,0.85,714.0673447095891,2026-04-22
ILI incidence,GR,2026-05-10,4,quantile,0.85,661.0899461187544,2026-04-22
ILI incidence,GR,2026-04-19,1,quantile,0.9,863.2538041637154,2026-04-22
ILI incidence,GR,2026-04-26,2,quantile,0.9,822.6567885572313,2026-04-22
ILI incidence,GR,2026-05-03,3,quantile,0.9,768.5294625561926,2026-04-22
ILI incidence,GR,2026-05-10,4,quantile,0.9,709.9514085771867,2026-04-22
ILI incidence,GR,2026-04-19,1,quantile,0.95,927.2625937372432,2026-04-22
ILI incidence,GR,2026-04-26,2,quantile,0.95,893.8559470792364,2026-04-22
ILI incidence,GR,2026-05-03,3,quantile,0.95,868.3940049656866,2026-04-22
ILI incidence,GR,2026-05-10,4,quantile,0.95,778.8790450615733,2026-04-22
ILI incidence,GR,2026-04-19,1,quantile,0.975,986.092671921414,2026-04-22
ILI incidence,GR,2026-04-26,2,quantile,0.975,994.9577792097675,2026-04-22
ILI incidence,GR,2026-05-03,3,quantile,0.975,939.2469222974884,2026-04-22
ILI incidence,GR,2026-05-10,4,quantile,0.975,846.0807930644447,2026-04-22
ILI incidence,GR,2026-04-19,1,quantile,0.99,1084.8866823193418,2026-04-22
ILI incidence,GR,2026-04-26,2,quantile,0.99,1044.4599390351439,2026-04-22
ILI incidence,GR,2026-05-03,3,quantile,0.99,1006.2914624779658,2026-04-22
ILI incidence,GR,2026-05-10,4,quantile,0.99,920.7150045773844,2026-04-22
ILI incidence,GR,2026-04-19,1,median,,583.7347212165988,2026-04-22
ILI incidence,GR,2026-04-26,2,median,,532.2763857961744,2026-04-22
ILI incidence,GR,2026-05-03,3,median,,480.1468305312792,2026-04-22
ILI incidence,GR,2026-05-10,4,median,,446.48006541480413,2026-04-22
ILI incidence,IS,2026-04-19,1,quantile,0.01,0.0,2026-04-22
ILI incidence,IS,2026-04-26,2,quantile,0.01,0.0,2026-04-22
ILI incidence,IS,2026-05-03,3,quantile,0.01,0.0,2026-04-22
ILI incidence,IS,2026-05-10,4,quantile,0.01,0.0,2026-04-22
ILI incidence,IS,2026-04-19,1,quantile,0.025,0.0,2026-04-22
ILI incidence,IS,2026-04-26,2,quantile,0.025,0.0,2026-04-22
ILI incidence,IS,2026-05-03,3,quantile,0.025,0.0,2026-04-22
ILI incidence,IS,2026-05-10,4,quantile,0.025,0.0,2026-04-22
ILI incidence,IS,2026-04-19,1,quantile,0.05,0.0,2026-04-22
ILI incidence,IS,2026-04-26,2,quantile,0.05,0.0,2026-04-22
ILI incidence,IS,2026-05-03,3,quantile,0.05,0.0,2026-04-22
ILI incidence,IS,2026-05-10,4,quantile,0.05,0.0,2026-04-22
ILI incidence,IS,2026-04-19,1,quantile,0.1,0.702803580667958,2026-04-22
ILI incidence,IS,2026-04-26,2,quantile,0.1,0.0,2026-04-22
ILI incidence,IS,2026-05-03,3,quantile,0.1,0.0,2026-04-22
ILI incidence,IS,2026-05-10,4,quantile,0.1,0.0,2026-04-22
ILI incidence,IS,2026-04-19,1,quantile,0.15,2.7863117029952735,2026-04-22
ILI incidence,IS,2026-04-26,2,quantile,0.15,0.0,2026-04-22
ILI incidence,IS,2026-05-03,3,quantile,0.15,0.0,2026-04-22
ILI incidence,IS,2026-05-10,4,quantile,0.15,0.0,2026-04-22
ILI incidence,IS,2026-04-19,1,quantile,0.2,4.39263325216594,2026-04-22
ILI incidence,IS,2026-04-26,2,quantile,0.2,0.21738672811800944,2026-04-22
ILI incidence,IS,2026-05-03,3,quantile,0.2,0.0,2026-04-22
ILI incidence,IS,2026-05-10,4,quantile,0.2,0.0,2026-04-22
ILI incidence,IS,2026-04-19,1,quantile,0.25,5.782118057140162,2026-04-22
ILI incidence,IS,2026-04-26,2,quantile,0.25,1.7366619090670083,2026-04-22
ILI incidence,IS,2026-05-03,3,quantile,0.25,0.0,2026-04-22
ILI incidence,IS,2026-05-10,4,quantile,0.25,0.0,2026-04-22
ILI incidence,IS,2026-04-19,1,quantile,0.3,7.106569940743942,2026-04-22
ILI incidence,IS,2026-04-26,2,quantile,0.3,2.7031694149129755,2026-04-22
ILI incidence,IS,2026-05-03,3,quantile,0.3,0.0,2026-04-22
ILI incidence,IS,2026-05-10,4,quantile,0.3,0.0,2026-04-22
ILI incidence,IS,2026-04-19,1,quantile,0.35,8.36435815832442,2026-04-22
ILI incidence,IS,2026-04-26,2,quantile,0.35,4.058660930240226,2026-04-22
ILI incidence,IS,2026-05-03,3,quantile,0.35,1.3554491325155102,2026-04-22
ILI incidence,IS,2026-05-10,4,quantile,0.35,0.5296010801389247,2026-04-22
ILI incidence,IS,2026-04-19,1,quantile,0.4,9.205337235021986,2026-04-22
ILI incidence,IS,2026-04-26,2,quantile,0.4,5.036373273953264,2026-04-22
ILI incidence,IS,2026-05-03,3,quantile,0.4,2.462882559559897,2026-04-22
ILI incidence,IS,2026-05-10,4,quantile,0.4,1.4061768853034684,2026-04-22
ILI incidence,IS,2026-04-19,1,quantile,0.45,10.089504542036897,2026-04-22
ILI incidence,IS,2026-04-26,2,quantile,0.45,6.202190459767739,2026-04-22
ILI incidence,IS,2026-05-03,3,quantile,0.45,3.416242740724598,2026-04-22
ILI incidence,IS,2026-05-10,4,quantile,0.45,2.525478753325352,2026-04-22
ILI incidence,IS,2026-04-19,1,quantile,0.5,11.119423558894098,2026-04-22
ILI incidence,IS,2026-04-26,2,quantile,0.5,7.227376721271158,2026-04-22
ILI incidence,IS,2026-05-03,3,quantile,0.5,4.612891000049505,2026-04-22
ILI incidence,IS,2026-05-10,4,quantile,0.5,3.8390014890969724,2026-04-22
ILI incidence,IS,2026-04-19,1,quantile,0.55,12.213041089538038,2026-04-22
ILI incidence,IS,2026-04-26,2,quantile,0.55,8.240474536627152,2026-04-22
ILI incidence,IS,2026-05-03,3,quantile,0.55,5.577122379654915,2026-04-22
ILI incidence,IS,2026-05-10,4,quantile,0.55,4.782544719397149,2026-04-22
ILI incidence,IS,2026-04-19,1,quantile,0.6,13.296704146772917,2026-04-22
ILI incidence,IS,2026-04-26,2,quantile,0.6,9.100865136083318,2026-04-22
ILI incidence,IS,2026-05-03,3,quantile,0.6,6.9131711522949715,2026-04-22
ILI incidence,IS,2026-05-10,4,quantile,0.6,5.8718012984890136,2026-04-22
ILI incidence,IS,2026-04-19,1,quantile,0.65,14.237406665163924,2026-04-22
ILI incidence,IS,2026-04-26,2,quantile,0.65,10.316706131456078,2026-04-22
ILI incidence,IS,2026-05-03,3,quantile,0.65,8.398215971984081,2026-04-22
ILI incidence,IS,2026-05-10,4,quantile,0.65,7.034295502796276,2026-04-22
ILI incidence,IS,2026-04-19,1,quantile,0.7,15.156266476061106,2026-04-22
ILI incidence,IS,2026-04-26,2,quantile,0.7,11.581205285193619,2026-04-22
ILI incidence,IS,2026-05-03,3,quantile,0.7,9.399046815002546,2026-04-22
ILI incidence,IS,2026-05-10,4,quantile,0.7,8.10802777851219,2026-04-22
ILI incidence,IS,2026-04-19,1,quantile,0.75,16.85246476273751,2026-04-22
ILI incidence,IS,2026-04-26,2,quantile,0.75,12.89781808945935,2026-04-22
ILI incidence,IS,2026-05-03,3,quantile,0.75,10.68698503170817,2026-04-22
ILI incidence,IS,2026-05-10,4,quantile,0.75,9.410309513914267,2026-04-22
ILI incidence,IS,2026-04-19,1,quantile,0.8,18.506998384680816,2026-04-22
ILI incidence,IS,2026-04-26,2,quantile,0.8,14.491834482171082,2026-04-22
ILI incidence,IS,2026-05-03,3,quantile,0.8,11.960629481324341,2026-04-22
ILI incidence,IS,2026-05-10,4,quantile,0.8,10.57683381445325,2026-04-22
ILI incidence,IS,2026-04-19,1,quantile,0.85,20.365225949421102,2026-04-22
ILI incidence,IS,2026-04-26,2,quantile,0.85,16.71386978219201,2026-04-22
ILI incidence,IS,2026-05-03,3,quantile,0.85,13.880447854883021,2026-04-22
ILI incidence,IS,2026-05-10,4,quantile,0.85,12.073886500491268,2026-04-22
ILI incidence,IS,2026-04-19,1,quantile,0.9,22.751944301410855,2026-04-22
ILI incidence,IS,2026-04-26,2,quantile,0.9,18.79374849777821,2026-04-22
ILI incidence,IS,2026-05-03,3,quantile,0.9,15.816200219165365,2026-04-22
ILI incidence,IS,2026-05-10,4,quantile,0.9,14.178462310417626,2026-04-22
ILI incidence,IS,2026-04-19,1,quantile,0.95,25.415424063601574,2026-04-22
ILI incidence,IS,2026-04-26,2,quantile,0.95,21.0760014015233,2026-04-22
ILI incidence,IS,2026-05-03,3,quantile,0.95,19.095685580141286,2026-04-22
ILI incidence,IS,2026-05-10,4,quantile,0.95,17.53483757587011,2026-04-22
ILI incidence,IS,2026-04-19,1,quantile,0.975,29.20888296385634,2026-04-22
ILI incidence,IS,2026-04-26,2,quantile,0.975,24.715634460761052,2026-04-22
ILI incidence,IS,2026-05-03,3,quantile,0.975,21.799876333157847,2026-04-22
ILI incidence,IS,2026-05-10,4,quantile,0.975,19.30490918130713,2026-04-22
ILI incidence,IS,2026-04-19,1,quantile,0.99,32.05181177747661,2026-04-22
ILI incidence,IS,2026-04-26,2,quantile,0.99,28.18393236700065,2026-04-22
ILI incidence,IS,2026-05-03,3,quantile,0.99,25.233507660222006,2026-04-22
ILI incidence,IS,2026-05-10,4,quantile,0.99,21.594530844257054,2026-04-22
ILI incidence,IS,2026-04-19,1,median,,11.119423558894098,2026-04-22
ILI incidence,IS,2026-04-26,2,median,,7.227376721271158,2026-04-22
ILI incidence,IS,2026-05-03,3,median,,4.612891000049505,2026-04-22
ILI incidence,IS,2026-05-10,4,median,,3.8390014890969724,2026-04-22
ILI incidence,IE,2026-04-19,1,quantile,0.01,0.0,2026-04-22
ILI incidence,IE,2026-04-26,2,quantile,0.01,0.0,2026-04-22
ILI incidence,IE,2026-05-03,3,quantile,0.01,0.0,2026-04-22
ILI incidence,IE,2026-05-10,4,quantile,0.01,0.0,2026-04-22
ILI incidence,IE,2026-04-19,1,quantile,0.025,0.0,2026-04-22
ILI incidence,IE,2026-04-26,2,quantile,0.025,0.0,2026-04-22
ILI incidence,IE,2026-05-03,3,quantile,0.025,0.0,2026-04-22
ILI incidence,IE,2026-05-10,4,quantile,0.025,0.0,2026-04-22
ILI incidence,IE,2026-04-19,1,quantile,0.05,0.0,2026-04-22
ILI incidence,IE,2026-04-26,2,quantile,0.05,0.0,2026-04-22
ILI incidence,IE,2026-05-03,3,quantile,0.05,0.0,2026-04-22
ILI incidence,IE,2026-05-10,4,quantile,0.05,0.0,2026-04-22
ILI incidence,IE,2026-04-19,1,quantile,0.1,0.0,2026-04-22
ILI incidence,IE,2026-04-26,2,quantile,0.1,0.0,2026-04-22
ILI incidence,IE,2026-05-03,3,quantile,0.1,0.0,2026-04-22
ILI incidence,IE,2026-05-10,4,quantile,0.1,0.0,2026-04-22
ILI incidence,IE,2026-04-19,1,quantile,0.15,0.0,2026-04-22
ILI incidence,IE,2026-04-26,2,quantile,0.15,0.0,2026-04-22
ILI incidence,IE,2026-05-03,3,quantile,0.15,0.0,2026-04-22
ILI incidence,IE,2026-05-10,4,quantile,0.15,0.0,2026-04-22
ILI incidence,IE,2026-04-19,1,quantile,0.2,0.0,2026-04-22
ILI incidence,IE,2026-04-26,2,quantile,0.2,0.0,2026-04-22
ILI incidence,IE,2026-05-03,3,quantile,0.2,0.0,2026-04-22
ILI incidence,IE,2026-05-10,4,quantile,0.2,0.0,2026-04-22
ILI incidence,IE,2026-04-19,1,quantile,0.25,0.0,2026-04-22
ILI incidence,IE,2026-04-26,2,quantile,0.25,0.0,2026-04-22
ILI incidence,IE,2026-05-03,3,quantile,0.25,0.0,2026-04-22
ILI incidence,IE,2026-05-10,4,quantile,0.25,0.0,2026-04-22
ILI incidence,IE,2026-04-19,1,quantile,0.3,0.09910950576746841,2026-04-22
ILI incidence,IE,2026-04-26,2,quantile,0.3,0.8940275933422044,2026-04-22
ILI incidence,IE,2026-05-03,3,quantile,0.3,0.0,2026-04-22
ILI incidence,IE,2026-05-10,4,quantile,0.3,0.0,2026-04-22
ILI incidence,IE,2026-04-19,1,quantile,0.35,1.6418458017983146,2026-04-22
ILI incidence,IE,2026-04-26,2,quantile,0.35,2.2466291654654396,2026-04-22
ILI incidence,IE,2026-05-03,3,quantile,0.35,1.1888246407149052,2026-04-22
ILI incidence,IE,2026-05-10,4,quantile,0.35,0.7051102063087944,2026-04-22
ILI incidence,IE,2026-04-19,1,quantile,0.4,3.1047260431396206,2026-04-22
ILI incidence,IE,2026-04-26,2,quantile,0.4,3.7674762906881862,2026-04-22
ILI incidence,IE,2026-05-03,3,quantile,0.4,2.9463944950555248,2026-04-22
ILI incidence,IE,2026-05-10,4,quantile,0.4,2.2843449348532032,2026-04-22
ILI incidence,IE,2026-04-19,1,quantile,0.45,4.448976749828568,2026-04-22
ILI incidence,IE,2026-04-26,2,quantile,0.45,5.139151842975616,2026-04-22
ILI incidence,IE,2026-05-03,3,quantile,0.45,4.5028918672938465,2026-04-22
ILI incidence,IE,2026-05-10,4,quantile,0.45,3.7508504554674387,2026-04-22
ILI incidence,IE,2026-04-19,1,quantile,0.5,5.977858208249213,2026-04-22
ILI incidence,IE,2026-04-26,2,quantile,0.5,6.379339099211794,2026-04-22
ILI incidence,IE,2026-05-03,3,quantile,0.5,6.310744350606942,2026-04-22
ILI incidence,IE,2026-05-10,4,quantile,0.5,5.375481899906883,2026-04-22
ILI incidence,IE,2026-04-19,1,quantile,0.55,7.426967111445117,2026-04-22
ILI incidence,IE,2026-04-26,2,quantile,0.55,8.01366579357302,2026-04-22
ILI incidence,IE,2026-05-03,3,quantile,0.55,7.691054617968308,2026-04-22
ILI incidence,IE,2026-05-10,4,quantile,0.55,6.694791545029432,2026-04-22
ILI incidence,IE,2026-04-19,1,quantile,0.6,8.795255071992415,2026-04-22
