target,location,target_end_date,horizon,output_type,output_type_id,value,origin_date
ILI incidence,IE,2026-04-26,2,quantile,0.45,4.364415252914291,2026-04-22
ILI incidence,IE,2026-05-03,3,quantile,0.45,4.621840660692964,2026-04-22
ILI incidence,IE,2026-05-10,4,quantile,0.45,2.6335900286741762,2026-04-22
ILI incidence,IE,2026-04-19,1,quantile,0.5,4.029847471021399,2026-04-22
ILI incidence,IE,2026-04-26,2,quantile,0.5,4.931482737910107,2026-04-22
ILI incidence,IE,2026-05-03,3,quantile,0.5,4.678784204895369,2026-04-22
ILI incidence,IE,2026-05-10,4,quantile,0.5,2.7901083639617683,2026-04-22
ILI incidence,IE,2026-04-19,1,quantile,0.55,4.096936960685224,2026-04-22
ILI incidence,IE,2026-04-26,2,quantile,0.55,5.305653355709704,2026-04-22
ILI incidence,IE,2026-05-03,3,quantile,0.55,4.740094315940337,2026-04-22
ILI incidence,IE,2026-05-10,4,quantile,0.55,2.9659063033366895,2026-04-22
ILI incidence,IE,2026-04-19,1,quantile,0.6,4.331195915979499,2026-04-22
ILI incidence,IE,2026-04-26,2,quantile,0.6,5.393314929257862,2026-04-22
ILI incidence,IE,2026-05-03,3,quantile,0.6,4.831797328812496,2026-04-22
ILI incidence,IE,2026-05-10,4,quantile,0.6,3.2700017680199327,2026-04-22
ILI incidence,IE,2026-04-19,1,quantile,0.65,4.5510256708202705,2026-04-22
ILI incidence,IE,2026-04-26,2,quantile,0.65,5.441012632016991,2026-04-22
ILI incidence,IE,2026-05-03,3,quantile,0.65,4.918140740247651,2026-04-22
ILI incidence,IE,2026-05-10,4,quantile,0.65,3.7235315841099847,2026-04-22
ILI incidence,IE,2026-04-19,1,quantile,0.7,4.736371056741416,2026-04-22
ILI incidence,IE,2026-04-26,2,quantile,0.7,5.475598436267849,2026-04-22
ILI incidence,IE,2026-05-03,3,quantile,0.7,5.060601941564302,2026-04-22
ILI incidence,IE,2026-05-10,4,quantile,0.7,3.748391080301254,2026-04-22
ILI incidence,IE,2026-04-19,1,quantile,0.75,4.779531834835854,2026-04-22
ILI incidence,IE,2026-04-26,2,quantile,0.75,5.510042363180198,2026-04-22
ILI incidence,IE,2026-05-03,3,quantile,0.75,5.240003126494217,2026-04-22
ILI incidence,IE,2026-05-10,4,quantile,0.75,3.8338867177334843,2026-04-22
ILI incidence,IE,2026-04-19,1,quantile,0.8,4.869273894141709,2026-04-22
ILI incidence,IE,2026-04-26,2,quantile,0.8,5.563950306044568,2026-04-22
ILI incidence,IE,2026-05-03,3,quantile,0.8,5.780201806138492,2026-04-22
ILI incidence,IE,2026-05-10,4,quantile,0.8,3.964605820700006,2026-04-22
ILI incidence,IE,2026-04-19,1,quantile,0.85,4.963465205645751,2026-04-22
ILI incidence,IE,2026-04-26,2,quantile,0.85,5.768499253528331,2026-04-22
ILI incidence,IE,2026-05-03,3,quantile,0.85,5.872377159980422,2026-04-22
ILI incidence,IE,2026-05-10,4,quantile,0.85,3.998274746260996,2026-04-22
ILI incidence,IE,2026-04-19,1,quantile,0.9,5.166301850349491,2026-04-22
ILI incidence,IE,2026-04-26,2,quantile,0.9,5.840764304752408,2026-04-22
ILI incidence,IE,2026-05-03,3,quantile,0.9,6.0286856911155295,2026-04-22
ILI incidence,IE,2026-05-10,4,quantile,0.9,4.41202074399376,2026-04-22
ILI incidence,IE,2026-04-19,1,quantile,0.95,5.508296079849416,2026-04-22
ILI incidence,IE,2026-04-26,2,quantile,0.95,6.237078464348342,2026-04-22
ILI incidence,IE,2026-05-03,3,quantile,0.95,6.252575704321023,2026-04-22
ILI incidence,IE,2026-05-10,4,quantile,0.95,4.6084403221602965,2026-04-22
ILI incidence,IE,2026-04-19,1,quantile,0.975,6.265993520112928,2026-04-22
ILI incidence,IE,2026-04-26,2,quantile,0.975,6.779530888172141,2026-04-22
ILI incidence,IE,2026-05-03,3,quantile,0.975,6.418382221510802,2026-04-22
ILI incidence,IE,2026-05-10,4,quantile,0.975,5.558473661092642,2026-04-22
ILI incidence,IE,2026-04-19,1,quantile,0.99,6.653801598140977,2026-04-22
ILI incidence,IE,2026-04-26,2,quantile,0.99,6.926192006492313,2026-04-22
ILI incidence,IE,2026-05-03,3,quantile,0.99,7.042498882558551,2026-04-22
ILI incidence,IE,2026-05-10,4,quantile,0.99,5.632415382147044,2026-04-22
ILI incidence,IE,2026-04-19,1,median,,4.029847471021399,2026-04-22
ILI incidence,IE,2026-04-26,2,median,,4.931482737910107,2026-04-22
ILI incidence,IE,2026-05-03,3,median,,4.678784204895369,2026-04-22
ILI incidence,IE,2026-05-10,4,median,,2.7901083639617683,2026-04-22
ILI incidence,LT,2026-04-19,1,quantile,0.01,0.0,2026-04-22
ILI incidence,LT,2026-04-26,2,quantile,0.01,0.4885339086321373,2026-04-22
ILI incidence,LT,2026-05-03,3,quantile,0.01,0.6048555521342035,2026-04-22
ILI incidence,LT,2026-05-10,4,quantile,0.01,1.594785496475138,2026-04-22
ILI incidence,LT,2026-04-19,1,quantile,0.025,0.07722645254529087,2026-04-22
ILI incidence,LT,2026-04-26,2,quantile,0.025,0.6235608894516951,2026-04-22
ILI incidence,LT,2026-05-03,3,quantile,0.025,1.3511189080188557,2026-04-22
ILI incidence,LT,2026-05-10,4,quantile,0.025,2.46778728294651,2026-04-22
ILI incidence,LT,2026-04-19,1,quantile,0.05,0.8542238546775355,2026-04-22
ILI incidence,LT,2026-04-26,2,quantile,0.05,0.7981856981275001,2026-04-22
ILI incidence,LT,2026-05-03,3,quantile,0.05,3.0397195041170577,2026-04-22
ILI incidence,LT,2026-05-10,4,quantile,0.05,4.917659271480916,2026-04-22
ILI incidence,LT,2026-04-19,1,quantile,0.1,2.371509701933733,2026-04-22
ILI incidence,LT,2026-04-26,2,quantile,0.1,1.393856972616716,2026-04-22
ILI incidence,LT,2026-05-03,3,quantile,0.1,4.12053551909991,2026-04-22
ILI incidence,LT,2026-05-10,4,quantile,0.1,6.236517166487511,2026-04-22
ILI incidence,LT,2026-04-19,1,quantile,0.15,2.597427838148969,2026-04-22
ILI incidence,LT,2026-04-26,2,quantile,0.15,1.9096701159733698,2026-04-22
ILI incidence,LT,2026-05-03,3,quantile,0.15,4.962259688199401,2026-04-22
ILI incidence,LT,2026-05-10,4,quantile,0.15,6.498168116462245,2026-04-22
ILI incidence,LT,2026-04-19,1,quantile,0.2,2.9428002515418434,2026-04-22
ILI incidence,LT,2026-04-26,2,quantile,0.2,2.9271081723301497,2026-04-22
ILI incidence,LT,2026-05-03,3,quantile,0.2,6.105251229973471,2026-04-22
ILI incidence,LT,2026-05-10,4,quantile,0.2,7.185404901964572,2026-04-22
ILI incidence,LT,2026-04-19,1,quantile,0.25,3.2072233323863175,2026-04-22
ILI incidence,LT,2026-04-26,2,quantile,0.25,3.5051556289021657,2026-04-22
ILI incidence,LT,2026-05-03,3,quantile,0.25,6.330697559157574,2026-04-22
ILI incidence,LT,2026-05-10,4,quantile,0.25,7.540904703897677,2026-04-22
ILI incidence,LT,2026-04-19,1,quantile,0.3,3.5683890850782896,2026-04-22
ILI incidence,LT,2026-04-26,2,quantile,0.3,4.886061533837895,2026-04-22
ILI incidence,LT,2026-05-03,3,quantile,0.3,7.197144388583872,2026-04-22
ILI incidence,LT,2026-05-10,4,quantile,0.3,7.8562405207723955,2026-04-22
ILI incidence,LT,2026-04-19,1,quantile,0.35,3.637218213757775,2026-04-22
ILI incidence,LT,2026-04-26,2,quantile,0.35,5.881998322537083,2026-04-22
ILI incidence,LT,2026-05-03,3,quantile,0.35,7.854983464422917,2026-04-22
ILI incidence,LT,2026-05-10,4,quantile,0.35,8.248231996827867,2026-04-22
ILI incidence,LT,2026-04-19,1,quantile,0.4,3.750104305029018,2026-04-22
ILI incidence,LT,2026-04-26,2,quantile,0.4,7.094951819020535,2026-04-22
ILI incidence,LT,2026-05-03,3,quantile,0.4,8.221408068527756,2026-04-22
ILI incidence,LT,2026-05-10,4,quantile,0.4,8.759896549562804,2026-04-22
ILI incidence,LT,2026-04-19,1,quantile,0.45,4.007220894542003,2026-04-22
ILI incidence,LT,2026-04-26,2,quantile,0.45,7.269593488038566,2026-04-22
ILI incidence,LT,2026-05-03,3,quantile,0.45,8.558758500660362,2026-04-22
ILI incidence,LT,2026-05-10,4,quantile,0.45,9.391051104921535,2026-04-22
ILI incidence,LT,2026-04-19,1,quantile,0.5,4.461543550054884,2026-04-22
ILI incidence,LT,2026-04-26,2,quantile,0.5,7.660269556511094,2026-04-22
ILI incidence,LT,2026-05-03,3,quantile,0.5,8.745027118119893,2026-04-22
ILI incidence,LT,2026-05-10,4,quantile,0.5,9.697739639837536,2026-04-22
ILI incidence,LT,2026-04-19,1,quantile,0.55,5.992818995109522,2026-04-22
ILI incidence,LT,2026-04-26,2,quantile,0.55,8.031746110233408,2026-04-22
ILI incidence,LT,2026-05-03,3,quantile,0.55,8.820510034951946,2026-04-22
ILI incidence,LT,2026-05-10,4,quantile,0.55,10.324432157097156,2026-04-22
ILI incidence,LT,2026-04-19,1,quantile,0.6,6.942197072236569,2026-04-22
ILI incidence,LT,2026-04-26,2,quantile,0.6,8.508915268105412,2026-04-22
ILI incidence,LT,2026-05-03,3,quantile,0.6,8.967729847507515,2026-04-22
ILI incidence,LT,2026-05-10,4,quantile,0.6,10.593706394065329,2026-04-22
ILI incidence,LT,2026-04-19,1,quantile,0.65,7.712227375855716,2026-04-22
ILI incidence,LT,2026-04-26,2,quantile,0.65,8.864028091129853,2026-04-22
ILI incidence,LT,2026-05-03,3,quantile,0.65,9.170592527580652,2026-04-22
ILI incidence,LT,2026-05-10,4,quantile,0.65,10.854308036978386,2026-04-22
ILI incidence,LT,2026-04-19,1,quantile,0.7,8.324463667805123,2026-04-22
ILI incidence,LT,2026-04-26,2,quantile,0.7,9.179434272267072,2026-04-22
ILI incidence,LT,2026-05-03,3,quantile,0.7,9.595776851630857,2026-04-22
ILI incidence,LT,2026-05-10,4,quantile,0.7,11.24479671528598,2026-04-22
ILI incidence,LT,2026-04-19,1,quantile,0.75,8.464591443285453,2026-04-22
ILI incidence,LT,2026-04-26,2,quantile,0.75,9.609741888480347,2026-04-22
ILI incidence,LT,2026-05-03,3,quantile,0.75,10.239678074546893,2026-04-22
ILI incidence,LT,2026-05-10,4,quantile,0.75,11.678371811121643,2026-04-22
ILI incidence,LT,2026-04-19,1,quantile,0.8,8.662642435434357,2026-04-22
ILI incidence,LT,2026-04-26,2,quantile,0.8,10.662408763230747,2026-04-22
ILI incidence,LT,2026-05-03,3,quantile,0.8,11.231671853784244,2026-04-22
ILI incidence,LT,2026-05-10,4,quantile,0.8,12.306415383157095,2026-04-22
ILI incidence,LT,2026-04-19,1,quantile,0.85,9.357068419523705,2026-04-22
ILI incidence,LT,2026-04-26,2,quantile,0.85,11.423794415129892,2026-04-22
ILI incidence,LT,2026-05-03,3,quantile,0.85,12.07666250663486,2026-04-22
ILI incidence,LT,2026-05-10,4,quantile,0.85,13.27593145385489,2026-04-22
ILI incidence,LT,2026-04-19,1,quantile,0.9,10.84118342855456,2026-04-22
ILI incidence,LT,2026-04-26,2,quantile,0.9,12.341158449104572,2026-04-22
ILI incidence,LT,2026-05-03,3,quantile,0.9,12.716064397706388,2026-04-22
ILI incidence,LT,2026-05-10,4,quantile,0.9,14.421371558857132,2026-04-22
ILI incidence,LT,2026-04-19,1,quantile,0.95,13.73289879040544,2026-04-22
ILI incidence,LT,2026-04-26,2,quantile,0.95,13.255026181075175,2026-04-22
ILI incidence,LT,2026-05-03,3,quantile,0.95,13.22370935291714,2026-04-22
ILI incidence,LT,2026-05-10,4,quantile,0.95,17.167764763179733,2026-04-22
ILI incidence,LT,2026-04-19,1,quantile,0.975,14.008123011338068,2026-04-22
ILI incidence,LT,2026-04-26,2,quantile,0.975,13.933464751857873,2026-04-22
ILI incidence,LT,2026-05-03,3,quantile,0.975,15.097542477245426,2026-04-22
ILI incidence,LT,2026-05-10,4,quantile,0.975,20.22113497198025,2026-04-22
ILI incidence,LT,2026-04-19,1,quantile,0.99,15.571352309710903,2026-04-22
ILI incidence,LT,2026-04-26,2,quantile,0.99,14.027732538859393,2026-04-22
ILI incidence,LT,2026-05-03,3,quantile,0.99,16.36495634060026,2026-04-22
ILI incidence,LT,2026-05-10,4,quantile,0.99,20.95746734436972,2026-04-22
ILI incidence,LT,2026-04-19,1,median,,4.461543550054884,2026-04-22
ILI incidence,LT,2026-04-26,2,median,,7.660269556511094,2026-04-22
ILI incidence,LT,2026-05-03,3,median,,8.745027118119893,2026-04-22
ILI incidence,LT,2026-05-10,4,median,,9.697739639837536,2026-04-22
ILI incidence,LU,2026-04-19,1,quantile,0.01,962.4568087119949,2026-04-22
ILI incidence,LU,2026-04-26,2,quantile,0.01,799.8739796580941,2026-04-22
ILI incidence,LU,2026-05-03,3,quantile,0.01,772.1395295545402,2026-04-22
ILI incidence,LU,2026-05-10,4,quantile,0.01,372.29074620479895,2026-04-22
ILI incidence,LU,2026-04-19,1,quantile,0.025,1000.8717749356813,2026-04-22
ILI incidence,LU,2026-04-26,2,quantile,0.025,805.5541952834739,2026-04-22
ILI incidence,LU,2026-05-03,3,quantile,0.025,819.6445791600886,2026-04-22
ILI incidence,LU,2026-05-10,4,quantile,0.025,377.66930703534626,2026-04-22
ILI incidence,LU,2026-04-19,1,quantile,0.05,1113.9159366569077,2026-04-22
ILI incidence,LU,2026-04-26,2,quantile,0.05,814.3582667120565,2026-04-22
ILI incidence,LU,2026-05-03,3,quantile,0.05,1072.2702091711678,2026-04-22
ILI incidence,LU,2026-05-10,4,quantile,0.05,410.215821656154,2026-04-22
ILI incidence,LU,2026-04-19,1,quantile,0.1,1316.37052442426,2026-04-22
ILI incidence,LU,2026-04-26,2,quantile,0.1,868.8650741005653,2026-04-22
ILI incidence,LU,2026-05-03,3,quantile,0.1,1192.0143038263793,2026-04-22
ILI incidence,LU,2026-05-10,4,quantile,0.1,586.3681435297647,2026-04-22
ILI incidence,LU,2026-04-19,1,quantile,0.15,1525.48093443333,2026-04-22
ILI incidence,LU,2026-04-26,2,quantile,0.15,1139.3914406096244,2026-04-22
ILI incidence,LU,2026-05-03,3,quantile,0.15,1256.4705560420264,2026-04-22
ILI incidence,LU,2026-05-10,4,quantile,0.15,911.8853022164346,2026-04-22
ILI incidence,LU,2026-04-19,1,quantile,0.2,1616.3720398150383,2026-04-22
ILI incidence,LU,2026-04-26,2,quantile,0.2,1525.4018886511271,2026-04-22
ILI incidence,LU,2026-05-03,3,quantile,0.2,1281.4589283597647,2026-04-22
ILI incidence,LU,2026-05-10,4,quantile,0.2,1028.179725200436,2026-04-22
ILI incidence,LU,2026-04-19,1,quantile,0.25,1674.7740447152914,2026-04-22
ILI incidence,LU,2026-04-26,2,quantile,0.25,1615.4675061198316,2026-04-22
ILI incidence,LU,2026-05-03,3,quantile,0.25,1300.0794562935048,2026-04-22
ILI incidence,LU,2026-05-10,4,quantile,0.25,1072.270672657949,2026-04-22
ILI incidence,LU,2026-04-19,1,quantile,0.3,1727.9097763546401,2026-04-22
ILI incidence,LU,2026-04-26,2,quantile,0.3,1659.9300830388033,2026-04-22
ILI incidence,LU,2026-05-03,3,quantile,0.3,1328.898093221259,2026-04-22
ILI incidence,LU,2026-05-10,4,quantile,0.3,1124.0662586127555,2026-04-22
ILI incidence,LU,2026-04-19,1,quantile,0.35,1746.7771919911875,2026-04-22
ILI incidence,LU,2026-04-26,2,quantile,0.35,1706.5919866737352,2026-04-22
ILI incidence,LU,2026-05-03,3,quantile,0.35,1353.5036808050477,2026-04-22
ILI incidence,LU,2026-05-10,4,quantile,0.35,1160.1768248526776,2026-04-22
ILI incidence,LU,2026-04-19,1,quantile,0.4,1768.7447130953944,2026-04-22
ILI incidence,LU,2026-04-26,2,quantile,0.4,1729.3589529358444,2026-04-22
ILI incidence,LU,2026-05-03,3,quantile,0.4,1403.4740349825643,2026-04-22
ILI incidence,LU,2026-05-10,4,quantile,0.4,1180.4500304693076,2026-04-22
ILI incidence,LU,2026-04-19,1,quantile,0.45,1834.126741479751,2026-04-22
ILI incidence,LU,2026-04-26,2,quantile,0.45,1770.2443735993331,2026-04-22
ILI incidence,LU,2026-05-03,3,quantile,0.45,1520.204089080962,2026-04-22
ILI incidence,LU,2026-05-10,4,quantile,0.45,1195.7853997175337,2026-04-22
ILI incidence,LU,2026-04-19,1,quantile,0.5,1933.0468250612862,2026-04-22
ILI incidence,LU,2026-04-26,2,quantile,0.5,1808.6774085320808,2026-04-22
ILI incidence,LU,2026-05-03,3,quantile,0.5,1580.6377945283125,2026-04-22
ILI incidence,LU,2026-05-10,4,quantile,0.5,1234.9214140398662,2026-04-22
ILI incidence,LU,2026-04-19,1,quantile,0.55,1968.6356604081384,2026-04-22
ILI incidence,LU,2026-04-26,2,quantile,0.55,1835.977102165699,2026-04-22
ILI incidence,LU,2026-05-03,3,quantile,0.55,1620.3839269809228,2026-04-22
ILI incidence,LU,2026-05-10,4,quantile,0.55,1266.5846579863241,2026-04-22
ILI incidence,LU,2026-04-19,1,quantile,0.6,1986.5842421165928,2026-04-22
ILI incidence,LU,2026-04-26,2,quantile,0.6,1863.6833136636837,2026-04-22
ILI incidence,LU,2026-05-03,3,quantile,0.6,1663.4092455887032,2026-04-22
ILI incidence,LU,2026-05-10,4,quantile,0.6,1289.9370207152404,2026-04-22
ILI incidence,LU,2026-04-19,1,quantile,0.65,2001.1069290883436,2026-04-22
ILI incidence,LU,2026-04-26,2,quantile,0.65,1892.6572382750087,2026-04-22
ILI incidence,LU,2026-05-03,3,quantile,0.65,1733.2296590926117,2026-04-22
ILI incidence,LU,2026-05-10,4,quantile,0.65,1306.6805410515424,2026-04-22
ILI incidence,LU,2026-04-19,1,quantile,0.7,2020.3164004737741,2026-04-22
ILI incidence,LU,2026-04-26,2,quantile,0.7,1934.3462869944317,2026-04-22
ILI incidence,LU,2026-05-03,3,quantile,0.7,1902.1668547358793,2026-04-22
ILI incidence,LU,2026-05-10,4,quantile,0.7,1381.2636554419516,2026-04-22
ILI incidence,LU,2026-04-19,1,quantile,0.75,2045.1517011773024,2026-04-22
ILI incidence,LU,2026-04-26,2,quantile,0.75,1992.8943727905503,2026-04-22
ILI incidence,LU,2026-05-03,3,quantile,0.75,1934.7596831063395,2026-04-22
ILI incidence,LU,2026-05-10,4,quantile,0.75,1441.3558314253735,2026-04-22
ILI incidence,LU,2026-04-19,1,quantile,0.8,2081.6456867894503,2026-04-22
ILI incidence,LU,2026-04-26,2,quantile,0.8,2165.0046033789854,2026-04-22
ILI incidence,LU,2026-05-03,3,quantile,0.8,2048.2677821601314,2026-04-22
ILI incidence,LU,2026-05-10,4,quantile,0.8,1556.8336208043922,2026-04-22
ILI incidence,LU,2026-04-19,1,quantile,0.85,2108.6590094221797,2026-04-22
ILI incidence,LU,2026-04-26,2,quantile,0.85,2240.4803073028847,2026-04-22
ILI incidence,LU,2026-05-03,3,quantile,0.85,2101.4794262787764,2026-04-22
ILI incidence,LU,2026-05-10,4,quantile,0.85,1651.3735286711792,2026-04-22
ILI incidence,LU,2026-04-19,1,quantile,0.9,2307.479999462938,2026-04-22
ILI incidence,LU,2026-04-26,2,quantile,0.9,2304.4111174350455,2026-04-22
ILI incidence,LU,2026-05-03,3,quantile,0.9,2261.632371887514,2026-04-22
ILI incidence,LU,2026-05-10,4,quantile,0.9,1691.9398722131111,2026-04-22
ILI incidence,LU,2026-04-19,1,quantile,0.95,2710.1995007982014,2026-04-22
ILI incidence,LU,2026-04-26,2,quantile,0.95,2448.7782525604994,2026-04-22
ILI incidence,LU,2026-05-03,3,quantile,0.95,2777.702762778857,2026-04-22
ILI incidence,LU,2026-05-10,4,quantile,0.95,1797.6753905264986,2026-04-22
ILI incidence,LU,2026-04-19,1,quantile,0.975,2779.2629572273486,2026-04-22
ILI incidence,LU,2026-04-26,2,quantile,0.975,2615.404795344008,2026-04-22
ILI incidence,LU,2026-05-03,3,quantile,0.975,2949.138399418706,2026-04-22
ILI incidence,LU,2026-05-10,4,quantile,0.975,1963.5812008936289,2026-04-22
ILI incidence,LU,2026-04-19,1,quantile,0.99,2801.508974470664,2026-04-22
ILI incidence,LU,2026-04-26,2,quantile,0.99,2638.728744325567,2026-04-22
ILI incidence,LU,2026-05-03,3,quantile,0.99,3118.006893626152,2026-04-22
ILI incidence,LU,2026-05-10,4,quantile,0.99,2201.7733999718266,2026-04-22
ILI incidence,LU,2026-04-19,1,median,,1933.0468250612862,2026-04-22
ILI incidence,LU,2026-04-26,2,median,,1808.6774085320808,2026-04-22
ILI incidence,LU,2026-05-03,3,median,,1580.6377945283125,2026-04-22
ILI incidence,LU,2026-05-10,4,median,,1234.9214140398662,2026-04-22
ILI incidence,NO,2026-04-19,1,quantile,0.01,21.246115236116253,2026-04-22
ILI incidence,NO,2026-04-26,2,quantile,0.01,14.755285470589367,2026-04-22
ILI incidence,NO,2026-05-03,3,quantile,0.01,5.230914618548546,2026-04-22
ILI incidence,NO,2026-05-10,4,quantile,0.01,5.033282259368574,2026-04-22
ILI incidence,NO,2026-04-19,1,quantile,0.025,22.934601390411956,2026-04-22
ILI incidence,NO,2026-04-26,2,quantile,0.025,16.190334430541675,2026-04-22
ILI incidence,NO,2026-05-03,3,quantile,0.025,5.330862201524552,2026-04-22
ILI incidence,NO,2026-05-10,4,quantile,0.025,6.445634918310723,2026-04-22
ILI incidence,NO,2026-04-19,1,quantile,0.05,23.17152233836805,2026-04-22
ILI incidence,NO,2026-04-26,2,quantile,0.05,18.23044436869836,2026-04-22
ILI incidence,NO,2026-05-03,3,quantile,0.05,5.54045839131639,2026-04-22
ILI incidence,NO,2026-05-10,4,quantile,0.05,8.595326397706893,2026-04-22
ILI incidence,NO,2026-04-19,1,quantile,0.1,24.22245151370497,2026-04-22
ILI incidence,NO,2026-04-26,2,quantile,0.1,20.37826763222173,2026-04-22
ILI incidence,NO,2026-05-03,3,quantile,0.1,5.713383949303761,2026-04-22
ILI incidence,NO,2026-05-10,4,quantile,0.1,14.671407126050637,2026-04-22
ILI incidence,NO,2026-04-19,1,quantile,0.15,25.85675377232875,2026-04-22
ILI incidence,NO,2026-04-26,2,quantile,0.15,20.98707855630164,2026-04-22
ILI incidence,NO,2026-05-03,3,quantile,0.15,5.89349484478144,2026-04-22
ILI incidence,NO,2026-05-10,4,quantile,0.15,15.365535242047768,2026-04-22
ILI incidence,NO,2026-04-19,1,quantile,0.2,25.958354298641563,2026-04-22
ILI incidence,NO,2026-04-26,2,quantile,0.2,21.405150160633273,2026-04-22
ILI incidence,NO,2026-05-03,3,quantile,0.2,6.669495182546115,2026-04-22
ILI incidence,NO,2026-05-10,4,quantile,0.2,15.705593817145086,2026-04-22
ILI incidence,NO,2026-04-19,1,quantile,0.25,26.32811289353256,2026-04-22
ILI incidence,NO,2026-04-26,2,quantile,0.25,21.410408575584142,2026-04-22
ILI incidence,NO,2026-05-03,3,quantile,0.25,8.053838177346794,2026-04-22
ILI incidence,NO,2026-05-10,4,quantile,0.25,15.902511310901918,2026-04-22
ILI incidence,NO,2026-04-19,1,quantile,0.3,26.94074003902826,2026-04-22
ILI incidence,NO,2026-04-26,2,quantile,0.3,21.97397530872068,2026-04-22
ILI incidence,NO,2026-05-03,3,quantile,0.3,8.961540414035479,2026-04-22
ILI incidence,NO,2026-05-10,4,quantile,0.3,16.18954389001509,2026-04-22
ILI incidence,NO,2026-04-19,1,quantile,0.35,28.514187586295236,2026-04-22
ILI incidence,NO,2026-04-26,2,quantile,0.35,22.441957473250092,2026-04-22
ILI incidence,NO,2026-05-03,3,quantile,0.35,9.453670327738077,2026-04-22
ILI incidence,NO,2026-05-10,4,quantile,0.35,16.51272520249021,2026-04-22
ILI incidence,NO,2026-04-19,1,quantile,0.4,29.072603487327573,2026-04-22
ILI incidence,NO,2026-04-26,2,quantile,0.4,22.75626333896834,2026-04-22
ILI incidence,NO,2026-05-03,3,quantile,0.4,9.927997751006608,2026-04-22
ILI incidence,NO,2026-05-10,4,quantile,0.4,16.74037653648567,2026-04-22
ILI incidence,NO,2026-04-19,1,quantile,0.45,29.626533099526856,2026-04-22
ILI incidence,NO,2026-04-26,2,quantile,0.45,23.02769139306427,2026-04-22
ILI incidence,NO,2026-05-03,3,quantile,0.45,10.554621857861155,2026-04-22
ILI incidence,NO,2026-05-10,4,quantile,0.45,17.023916399001568,2026-04-22
ILI incidence,NO,2026-04-19,1,quantile,0.5,29.79950497734135,2026-04-22
ILI incidence,NO,2026-04-26,2,quantile,0.5,23.253855103171944,2026-04-22
ILI incidence,NO,2026-05-03,3,quantile,0.5,10.941653434439566,2026-04-22
ILI incidence,NO,2026-05-10,4,quantile,0.5,17.32009251155904,2026-04-22
ILI incidence,NO,2026-04-19,1,quantile,0.55,30.007574488759758,2026-04-22
ILI incidence,NO,2026-04-26,2,quantile,0.55,23.454214065856426,2026-04-22
ILI incidence,NO,2026-05-03,3,quantile,0.55,11.334018401729745,2026-04-22
ILI incidence,NO,2026-05-10,4,quantile,0.55,19.213356266720456,2026-04-22
ILI incidence,NO,2026-04-19,1,quantile,0.6,30.249635311520038,2026-04-22
ILI incidence,NO,2026-04-26,2,quantile,0.6,23.66791724009386,2026-04-22
ILI incidence,NO,2026-05-03,3,quantile,0.6,12.865440570448735,2026-04-22
ILI incidence,NO,2026-05-10,4,quantile,0.6,19.72058977139079,2026-04-22
ILI incidence,NO,2026-04-19,1,quantile,0.65,30.351104595737795,2026-04-22
ILI incidence,NO,2026-04-26,2,quantile,0.65,24.162305823099324,2026-04-22
ILI incidence,NO,2026-05-03,3,quantile,0.65,15.94407515785274,2026-04-22
ILI incidence,NO,2026-05-10,4,quantile,0.65,20.117039069830838,2026-04-22
ILI incidence,NO,2026-04-19,1,quantile,0.7,30.42013688124182,2026-04-22
ILI incidence,NO,2026-04-26,2,quantile,0.7,25.89996561477446,2026-04-22
ILI incidence,NO,2026-05-03,3,quantile,0.7,16.87062580452325,2026-04-22
ILI incidence,NO,2026-05-10,4,quantile,0.7,20.44101479590396,2026-04-22
ILI incidence,NO,2026-04-19,1,quantile,0.75,30.936471597533625,2026-04-22
ILI incidence,NO,2026-04-26,2,quantile,0.75,26.82246752469673,2026-04-22
ILI incidence,NO,2026-05-03,3,quantile,0.75,17.1924904597678,2026-04-22
ILI incidence,NO,2026-05-10,4,quantile,0.75,20.894395289227248,2026-04-22
ILI incidence,NO,2026-04-19,1,quantile,0.8,31.9599307782048,2026-04-22
ILI incidence,NO,2026-04-26,2,quantile,0.8,30.445091081339655,2026-04-22
ILI incidence,NO,2026-05-03,3,quantile,0.8,17.85760628988435,2026-04-22
ILI incidence,NO,2026-05-10,4,quantile,0.8,21.46303204065592,2026-04-22
ILI incidence,NO,2026-04-19,1,quantile,0.85,33.23815871349126,2026-04-22
ILI incidence,NO,2026-04-26,2,quantile,0.85,31.11915621651053,2026-04-22
ILI incidence,NO,2026-05-03,3,quantile,0.85,20.679505420990427,2026-04-22
ILI incidence,NO,2026-05-10,4,quantile,0.85,22.023976128335917,2026-04-22
ILI incidence,NO,2026-04-19,1,quantile,0.9,33.353201489814346,2026-04-22
ILI incidence,NO,2026-04-26,2,quantile,0.9,31.7910190723415,2026-04-22
ILI incidence,NO,2026-05-03,3,quantile,0.9,20.840546705245533,2026-04-22
ILI incidence,NO,2026-05-10,4,quantile,0.9,22.378279657300407,2026-04-22
ILI incidence,NO,2026-04-19,1,quantile,0.95,34.68579662967212,2026-04-22
ILI incidence,NO,2026-04-26,2,quantile,0.95,32.45501476678164,2026-04-22
ILI incidence,NO,2026-05-03,3,quantile,0.95,21.99110490595404,2026-04-22
ILI incidence,NO,2026-05-10,4,quantile,0.95,22.457915672405438,2026-04-22
