target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
ILI incidence,CH,2026-04-22,2026-04-19,0.45,1,quantile,17.0502765194217
ILI incidence,CH,2026-04-22,2026-04-19,0.5,1,quantile,18.5713463803578
ILI incidence,CH,2026-04-22,2026-04-19,0.55,1,quantile,20.1014631633381
ILI incidence,CH,2026-04-22,2026-04-19,0.6,1,quantile,22.3950279201858
ILI incidence,CH,2026-04-22,2026-04-19,0.65,1,quantile,24.2886724293597
ILI incidence,CH,2026-04-22,2026-04-19,0.7,1,quantile,26.8350421069794
ILI incidence,CH,2026-04-22,2026-04-19,0.75,1,quantile,29.4736509272988
ILI incidence,CH,2026-04-22,2026-04-19,0.8,1,quantile,32.7196439004938
ILI incidence,CH,2026-04-22,2026-04-19,0.85,1,quantile,35.8996073140859
ILI incidence,CH,2026-04-22,2026-04-19,0.9,1,quantile,40.8270774501603
ILI incidence,CH,2026-04-22,2026-04-19,0.95,1,quantile,49.7539565125114
ILI incidence,CH,2026-04-22,2026-04-19,0.975,1,quantile,56.1691897364878
ILI incidence,CH,2026-04-22,2026-04-19,0.99,1,quantile,65.0297135146175
ILI incidence,CH,2026-04-22,2026-04-26,0.01,2,quantile,2.50353464205137
ILI incidence,CH,2026-04-22,2026-04-26,0.025,2,quantile,3.06237145495907
ILI incidence,CH,2026-04-22,2026-04-26,0.05,2,quantile,3.63990991268621
ILI incidence,CH,2026-04-22,2026-04-26,0.1,2,quantile,4.83477914194548
ILI incidence,CH,2026-04-22,2026-04-26,0.15,2,quantile,6.40063743780127
ILI incidence,CH,2026-04-22,2026-04-26,0.2,2,quantile,7.9198258900527
ILI incidence,CH,2026-04-22,2026-04-26,0.25,2,quantile,9.86113183586306
ILI incidence,CH,2026-04-22,2026-04-26,0.3,2,quantile,11.4594717347352
ILI incidence,CH,2026-04-22,2026-04-26,0.35,2,quantile,13.105801194022
ILI incidence,CH,2026-04-22,2026-04-26,0.4,2,quantile,14.7315641122479
ILI incidence,CH,2026-04-22,2026-04-26,0.45,2,quantile,15.8824068607387
ILI incidence,CH,2026-04-22,2026-04-26,0.5,2,quantile,18.4471917263421
ILI incidence,CH,2026-04-22,2026-04-26,0.55,2,quantile,20.3685676785667
ILI incidence,CH,2026-04-22,2026-04-26,0.6,2,quantile,22.9983594821745
ILI incidence,CH,2026-04-22,2026-04-26,0.65,2,quantile,25.3142141850587
ILI incidence,CH,2026-04-22,2026-04-26,0.7,2,quantile,28.8569148901933
ILI incidence,CH,2026-04-22,2026-04-26,0.75,2,quantile,31.7265135544687
ILI incidence,CH,2026-04-22,2026-04-26,0.8,2,quantile,35.6244061612776
ILI incidence,CH,2026-04-22,2026-04-26,0.85,2,quantile,39.8469817776887
ILI incidence,CH,2026-04-22,2026-04-26,0.9,2,quantile,45.6180052560066
ILI incidence,CH,2026-04-22,2026-04-26,0.95,2,quantile,54.980621900369
ILI incidence,CH,2026-04-22,2026-04-26,0.975,2,quantile,66.1577090693957
ILI incidence,CH,2026-04-22,2026-04-26,0.99,2,quantile,82.2269157528068
ILI incidence,CH,2026-04-22,2026-05-03,0.01,3,quantile,3.06282437690982
ILI incidence,CH,2026-04-22,2026-05-03,0.025,3,quantile,3.34914469882747
ILI incidence,CH,2026-04-22,2026-05-03,0.05,3,quantile,4.16427159231201
ILI incidence,CH,2026-04-22,2026-05-03,0.1,3,quantile,5.66507130292096
ILI incidence,CH,2026-04-22,2026-05-03,0.15,3,quantile,7.20645239807258
ILI incidence,CH,2026-04-22,2026-05-03,0.2,3,quantile,8.71364325703892
ILI incidence,CH,2026-04-22,2026-05-03,0.25,3,quantile,9.88510547441241
ILI incidence,CH,2026-04-22,2026-05-03,0.3,3,quantile,11.6990528130323
ILI incidence,CH,2026-04-22,2026-05-03,0.35,3,quantile,13.2531610446437
ILI incidence,CH,2026-04-22,2026-05-03,0.4,3,quantile,15.0768956160163
ILI incidence,CH,2026-04-22,2026-05-03,0.45,3,quantile,17.2355848396635
ILI incidence,CH,2026-04-22,2026-05-03,0.5,3,quantile,18.5877383496258
ILI incidence,CH,2026-04-22,2026-05-03,0.55,3,quantile,21.1119927672602
ILI incidence,CH,2026-04-22,2026-05-03,0.6,3,quantile,23.572915042017
ILI incidence,CH,2026-04-22,2026-05-03,0.65,3,quantile,26.2906057651545
ILI incidence,CH,2026-04-22,2026-05-03,0.7,3,quantile,29.2931699369785
ILI incidence,CH,2026-04-22,2026-05-03,0.75,3,quantile,33.4081197164671
ILI incidence,CH,2026-04-22,2026-05-03,0.8,3,quantile,37.8259691599746
ILI incidence,CH,2026-04-22,2026-05-03,0.85,3,quantile,44.7454106124318
ILI incidence,CH,2026-04-22,2026-05-03,0.9,3,quantile,51.6996268246306
ILI incidence,CH,2026-04-22,2026-05-03,0.95,3,quantile,64.9488458739462
ILI incidence,CH,2026-04-22,2026-05-03,0.975,3,quantile,73.382435830142
ILI incidence,CH,2026-04-22,2026-05-03,0.99,3,quantile,90.2557393684242
ILI incidence,CH,2026-04-22,2026-05-10,0.01,4,quantile,2.8703967038848
ILI incidence,CH,2026-04-22,2026-05-10,0.025,4,quantile,3.20590233740243
ILI incidence,CH,2026-04-22,2026-05-10,0.05,4,quantile,4.02414367790402
ILI incidence,CH,2026-04-22,2026-05-10,0.1,4,quantile,5.64107815443606
ILI incidence,CH,2026-04-22,2026-05-10,0.15,4,quantile,6.92417563435726
ILI incidence,CH,2026-04-22,2026-05-10,0.2,4,quantile,8.48293852923596
ILI incidence,CH,2026-04-22,2026-05-10,0.25,4,quantile,9.83704830302593
ILI incidence,CH,2026-04-22,2026-05-10,0.3,4,quantile,11.3763046583957
ILI incidence,CH,2026-04-22,2026-05-10,0.35,4,quantile,12.7050316056849
ILI incidence,CH,2026-04-22,2026-05-10,0.4,4,quantile,14.694954649578
ILI incidence,CH,2026-04-22,2026-05-10,0.45,4,quantile,16.5323214451787
ILI incidence,CH,2026-04-22,2026-05-10,0.5,4,quantile,18.9818762731143
ILI incidence,CH,2026-04-22,2026-05-10,0.55,4,quantile,21.5233782556338
ILI incidence,CH,2026-04-22,2026-05-10,0.6,4,quantile,24.5905510996666
ILI incidence,CH,2026-04-22,2026-05-10,0.65,4,quantile,27.4338872584938
ILI incidence,CH,2026-04-22,2026-05-10,0.7,4,quantile,30.5494097116157
ILI incidence,CH,2026-04-22,2026-05-10,0.75,4,quantile,34.7500294552037
ILI incidence,CH,2026-04-22,2026-05-10,0.8,4,quantile,40.4040960510341
ILI incidence,CH,2026-04-22,2026-05-10,0.85,4,quantile,46.9658235655711
ILI incidence,CH,2026-04-22,2026-05-10,0.9,4,quantile,58.0636460881844
ILI incidence,CH,2026-04-22,2026-05-10,0.95,4,quantile,73.650898620193
ILI incidence,CH,2026-04-22,2026-05-10,0.975,4,quantile,90.8780574133287
ILI incidence,CH,2026-04-22,2026-05-10,0.99,4,quantile,114.953855809055
ILI incidence,CH,2026-04-22,2026-04-19,,1,median,18.5713463803578
ILI incidence,CH,2026-04-22,2026-04-26,,2,median,18.4471917263421
ILI incidence,CH,2026-04-22,2026-05-03,,3,median,18.5877383496258
ILI incidence,CH,2026-04-22,2026-05-10,,4,median,18.9818762731143
ILI incidence,CZ,2026-04-22,2026-04-19,0.01,1,quantile,2.91453009585671
ILI incidence,CZ,2026-04-22,2026-04-19,0.025,1,quantile,3.40839847276745
ILI incidence,CZ,2026-04-22,2026-04-19,0.05,1,quantile,4.01331956119895
ILI incidence,CZ,2026-04-22,2026-04-19,0.1,1,quantile,4.67584049152989
ILI incidence,CZ,2026-04-22,2026-04-19,0.15,1,quantile,5.17130573197126
ILI incidence,CZ,2026-04-22,2026-04-19,0.2,1,quantile,5.59575781088415
ILI incidence,CZ,2026-04-22,2026-04-19,0.25,1,quantile,5.95654147055544
ILI incidence,CZ,2026-04-22,2026-04-19,0.3,1,quantile,6.36052337392512
ILI incidence,CZ,2026-04-22,2026-04-19,0.35,1,quantile,6.71504069089999
ILI incidence,CZ,2026-04-22,2026-04-19,0.4,1,quantile,6.99223706935999
ILI incidence,CZ,2026-04-22,2026-04-19,0.45,1,quantile,7.31356383690802
ILI incidence,CZ,2026-04-22,2026-04-19,0.5,1,quantile,7.71687116233526
ILI incidence,CZ,2026-04-22,2026-04-19,0.55,1,quantile,8.0739017577367
ILI incidence,CZ,2026-04-22,2026-04-19,0.6,1,quantile,8.51246116554576
ILI incidence,CZ,2026-04-22,2026-04-19,0.65,1,quantile,8.90606092535888
ILI incidence,CZ,2026-04-22,2026-04-19,0.7,1,quantile,9.48626309543214
ILI incidence,CZ,2026-04-22,2026-04-19,0.75,1,quantile,9.91902041052986
ILI incidence,CZ,2026-04-22,2026-04-19,0.8,1,quantile,10.449831504323
ILI incidence,CZ,2026-04-22,2026-04-19,0.85,1,quantile,11.3427831408533
ILI incidence,CZ,2026-04-22,2026-04-19,0.9,1,quantile,12.3831881721221
ILI incidence,CZ,2026-04-22,2026-04-19,0.95,1,quantile,14.0838927630725
ILI incidence,CZ,2026-04-22,2026-04-19,0.975,1,quantile,15.9272829185719
ILI incidence,CZ,2026-04-22,2026-04-19,0.99,1,quantile,18.8603447341685
ILI incidence,CZ,2026-04-22,2026-04-26,0.01,2,quantile,1.85035019604996
ILI incidence,CZ,2026-04-22,2026-04-26,0.025,2,quantile,2.11096319211105
ILI incidence,CZ,2026-04-22,2026-04-26,0.05,2,quantile,2.75106066306315
ILI incidence,CZ,2026-04-22,2026-04-26,0.1,2,quantile,3.46648778407033
ILI incidence,CZ,2026-04-22,2026-04-26,0.15,2,quantile,4.02333964457441
ILI incidence,CZ,2026-04-22,2026-04-26,0.2,2,quantile,4.71203318700056
ILI incidence,CZ,2026-04-22,2026-04-26,0.25,2,quantile,5.16187287732404
ILI incidence,CZ,2026-04-22,2026-04-26,0.3,2,quantile,5.69246540385674
ILI incidence,CZ,2026-04-22,2026-04-26,0.35,2,quantile,6.05196098433436
ILI incidence,CZ,2026-04-22,2026-04-26,0.4,2,quantile,6.53027914371107
ILI incidence,CZ,2026-04-22,2026-04-26,0.45,2,quantile,6.97827651268986
ILI incidence,CZ,2026-04-22,2026-04-26,0.5,2,quantile,7.49256405229438
ILI incidence,CZ,2026-04-22,2026-04-26,0.55,2,quantile,7.96595707012799
ILI incidence,CZ,2026-04-22,2026-04-26,0.6,2,quantile,8.66491706556928
ILI incidence,CZ,2026-04-22,2026-04-26,0.65,2,quantile,9.49388823196048
ILI incidence,CZ,2026-04-22,2026-04-26,0.7,2,quantile,10.2991452116265
ILI incidence,CZ,2026-04-22,2026-04-26,0.75,2,quantile,11.0505586985243
ILI incidence,CZ,2026-04-22,2026-04-26,0.8,2,quantile,11.9225748568889
ILI incidence,CZ,2026-04-22,2026-04-26,0.85,2,quantile,12.9231307784339
ILI incidence,CZ,2026-04-22,2026-04-26,0.9,2,quantile,14.832475110017
ILI incidence,CZ,2026-04-22,2026-04-26,0.95,2,quantile,17.5073564438245
ILI incidence,CZ,2026-04-22,2026-04-26,0.975,2,quantile,21.1014768475699
