target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
ILI incidence,AT,2026-04-15,2026-04-19,0.95,2,quantile,4101.41000821995
ILI incidence,AT,2026-04-15,2026-04-19,0.975,2,quantile,4556.21725384091
ILI incidence,AT,2026-04-15,2026-04-19,0.99,2,quantile,5263.48369521112
ILI incidence,AT,2026-04-15,2026-04-26,0.01,3,quantile,310.406298871477
ILI incidence,AT,2026-04-15,2026-04-26,0.025,3,quantile,462.613555285905
ILI incidence,AT,2026-04-15,2026-04-26,0.05,3,quantile,573.601529268774
ILI incidence,AT,2026-04-15,2026-04-26,0.1,3,quantile,736.734842477491
ILI incidence,AT,2026-04-15,2026-04-26,0.15,3,quantile,890.070079969974
ILI incidence,AT,2026-04-15,2026-04-26,0.2,3,quantile,1002.52336278528
ILI incidence,AT,2026-04-15,2026-04-26,0.25,3,quantile,1106.901545718
ILI incidence,AT,2026-04-15,2026-04-26,0.3,3,quantile,1223.02812777104
ILI incidence,AT,2026-04-15,2026-04-26,0.35,3,quantile,1355.28284227285
ILI incidence,AT,2026-04-15,2026-04-26,0.4,3,quantile,1472.69007417236
ILI incidence,AT,2026-04-15,2026-04-26,0.45,3,quantile,1622.69989411682
ILI incidence,AT,2026-04-15,2026-04-26,0.5,3,quantile,1798.51521947535
ILI incidence,AT,2026-04-15,2026-04-26,0.55,3,quantile,1967.11190670947
ILI incidence,AT,2026-04-15,2026-04-26,0.6,3,quantile,2141.09155591077
ILI incidence,AT,2026-04-15,2026-04-26,0.65,3,quantile,2309.91812544975
ILI incidence,AT,2026-04-15,2026-04-26,0.7,3,quantile,2508.83561062473
ILI incidence,AT,2026-04-15,2026-04-26,0.75,3,quantile,2720.75845440105
ILI incidence,AT,2026-04-15,2026-04-26,0.8,3,quantile,2933.01494249663
ILI incidence,AT,2026-04-15,2026-04-26,0.85,3,quantile,3246.36588806366
ILI incidence,AT,2026-04-15,2026-04-26,0.9,3,quantile,3652.49666431404
ILI incidence,AT,2026-04-15,2026-04-26,0.95,3,quantile,4366.89612148973
ILI incidence,AT,2026-04-15,2026-04-26,0.975,3,quantile,4878.22572328819
ILI incidence,AT,2026-04-15,2026-04-26,0.99,3,quantile,5647.82497500195
ILI incidence,AT,2026-04-15,2026-05-03,0.01,4,quantile,262.8977363873
ILI incidence,AT,2026-04-15,2026-05-03,0.025,4,quantile,350.409630192967
ILI incidence,AT,2026-04-15,2026-05-03,0.05,4,quantile,448.425998044528
ILI incidence,AT,2026-04-15,2026-05-03,0.1,4,quantile,568.667653114298
ILI incidence,AT,2026-04-15,2026-05-03,0.15,4,quantile,693.360408210882
ILI incidence,AT,2026-04-15,2026-05-03,0.2,4,quantile,815.252907526915
ILI incidence,AT,2026-04-15,2026-05-03,0.25,4,quantile,948.604332128173
ILI incidence,AT,2026-04-15,2026-05-03,0.3,4,quantile,1070.44457401804
ILI incidence,AT,2026-04-15,2026-05-03,0.35,4,quantile,1209.65640249845
ILI incidence,AT,2026-04-15,2026-05-03,0.4,4,quantile,1340.4173989348
ILI incidence,AT,2026-04-15,2026-05-03,0.45,4,quantile,1498.49730541885
ILI incidence,AT,2026-04-15,2026-05-03,0.5,4,quantile,1677.54359064791
ILI incidence,AT,2026-04-15,2026-05-03,0.55,4,quantile,1834.26072400853
ILI incidence,AT,2026-04-15,2026-05-03,0.6,4,quantile,1992.82110118293
ILI incidence,AT,2026-04-15,2026-05-03,0.65,4,quantile,2198.04163423637
ILI incidence,AT,2026-04-15,2026-05-03,0.7,4,quantile,2399.39580186963
ILI incidence,AT,2026-04-15,2026-05-03,0.75,4,quantile,2625.89341476577
ILI incidence,AT,2026-04-15,2026-05-03,0.8,4,quantile,2842.25822650048
ILI incidence,AT,2026-04-15,2026-05-03,0.85,4,quantile,3228.37321688857
ILI incidence,AT,2026-04-15,2026-05-03,0.9,4,quantile,3713.95850802831
ILI incidence,AT,2026-04-15,2026-05-03,0.95,4,quantile,4144.83738208845
ILI incidence,AT,2026-04-15,2026-05-03,0.975,4,quantile,4676.8327385985
ILI incidence,AT,2026-04-15,2026-05-03,0.99,4,quantile,5568.73243020677
ILI incidence,AT,2026-04-15,2026-04-12,,1,median,2024.66515481168
ILI incidence,AT,2026-04-15,2026-04-19,,2,median,1918.05905051237
ILI incidence,AT,2026-04-15,2026-04-26,,3,median,1798.51521947535
ILI incidence,AT,2026-04-15,2026-05-03,,4,median,1677.54359064791
ILI incidence,BE,2026-04-15,2026-04-12,0.01,1,quantile,0
ILI incidence,BE,2026-04-15,2026-04-12,0.025,1,quantile,0
ILI incidence,BE,2026-04-15,2026-04-12,0.05,1,quantile,0.390358434350681
ILI incidence,BE,2026-04-15,2026-04-12,0.1,1,quantile,8.39979911879446
ILI incidence,BE,2026-04-15,2026-04-12,0.15,1,quantile,13.8084825925532
ILI incidence,BE,2026-04-15,2026-04-12,0.2,1,quantile,20.8066051846668
ILI incidence,BE,2026-04-15,2026-04-12,0.25,1,quantile,26.374018297969
ILI incidence,BE,2026-04-15,2026-04-12,0.3,1,quantile,31.6863986389557
ILI incidence,BE,2026-04-15,2026-04-12,0.35,1,quantile,37.8393848216231
ILI incidence,BE,2026-04-15,2026-04-12,0.4,1,quantile,42.8519418012338
ILI incidence,BE,2026-04-15,2026-04-12,0.45,1,quantile,49.3166050136329
ILI incidence,BE,2026-04-15,2026-04-12,0.5,1,quantile,56.8003610604176
ILI incidence,BE,2026-04-15,2026-04-12,0.55,1,quantile,63.2213496402885
ILI incidence,BE,2026-04-15,2026-04-12,0.6,1,quantile,69.4367155607417
ILI incidence,BE,2026-04-15,2026-04-12,0.65,1,quantile,77.9339631629129
ILI incidence,BE,2026-04-15,2026-04-12,0.7,1,quantile,86.5694025577811
ILI incidence,BE,2026-04-15,2026-04-12,0.75,1,quantile,95.3972989671016
ILI incidence,BE,2026-04-15,2026-04-12,0.8,1,quantile,109.413316189163
ILI incidence,BE,2026-04-15,2026-04-12,0.85,1,quantile,125.426027354724
ILI incidence,BE,2026-04-15,2026-04-12,0.9,1,quantile,144.810344344464
ILI incidence,BE,2026-04-15,2026-04-12,0.95,1,quantile,177.298288933558
ILI incidence,BE,2026-04-15,2026-04-12,0.975,1,quantile,225.095462358571
ILI incidence,BE,2026-04-15,2026-04-12,0.99,1,quantile,266.85560504136
ILI incidence,BE,2026-04-15,2026-04-19,0.01,2,quantile,0
ILI incidence,BE,2026-04-15,2026-04-19,0.025,2,quantile,0
ILI incidence,BE,2026-04-15,2026-04-19,0.05,2,quantile,0
ILI incidence,BE,2026-04-15,2026-04-19,0.1,2,quantile,4.57226023313457
ILI incidence,BE,2026-04-15,2026-04-19,0.15,2,quantile,11.4458370895333
ILI incidence,BE,2026-04-15,2026-04-19,0.2,2,quantile,17.8838528006081
ILI incidence,BE,2026-04-15,2026-04-19,0.25,2,quantile,23.8839672172024
ILI incidence,BE,2026-04-15,2026-04-19,0.3,2,quantile,30.1506010959821
ILI incidence,BE,2026-04-15,2026-04-19,0.35,2,quantile,35.6209318139427
ILI incidence,BE,2026-04-15,2026-04-19,0.4,2,quantile,41.6456621556505
ILI incidence,BE,2026-04-15,2026-04-19,0.45,2,quantile,49.20096295184
ILI incidence,BE,2026-04-15,2026-04-19,0.5,2,quantile,56.5699710595685
ILI incidence,BE,2026-04-15,2026-04-19,0.55,2,quantile,64.6032747423695
ILI incidence,BE,2026-04-15,2026-04-19,0.6,2,quantile,73.0837191367015
ILI incidence,BE,2026-04-15,2026-04-19,0.65,2,quantile,84.5223090227437
ILI incidence,BE,2026-04-15,2026-04-19,0.7,2,quantile,97.0282926547069
ILI incidence,BE,2026-04-15,2026-04-19,0.75,2,quantile,108.953231461991
ILI incidence,BE,2026-04-15,2026-04-19,0.8,2,quantile,129.187022119117
ILI incidence,BE,2026-04-15,2026-04-19,0.85,2,quantile,154.034546762482
ILI incidence,BE,2026-04-15,2026-04-19,0.9,2,quantile,191.641488740039
ILI incidence,BE,2026-04-15,2026-04-19,0.95,2,quantile,246.559002450393
ILI incidence,BE,2026-04-15,2026-04-19,0.975,2,quantile,327.356262208512
ILI incidence,BE,2026-04-15,2026-04-19,0.99,2,quantile,405.436375808042
ILI incidence,BE,2026-04-15,2026-04-26,0.01,3,quantile,0
ILI incidence,BE,2026-04-15,2026-04-26,0.025,3,quantile,0
ILI incidence,BE,2026-04-15,2026-04-26,0.05,3,quantile,0
ILI incidence,BE,2026-04-15,2026-04-26,0.1,3,quantile,0
ILI incidence,BE,2026-04-15,2026-04-26,0.15,3,quantile,6.68613536831719
ILI incidence,BE,2026-04-15,2026-04-26,0.2,3,quantile,13.5314150964391
ILI incidence,BE,2026-04-15,2026-04-26,0.25,3,quantile,20.4376073389544
ILI incidence,BE,2026-04-15,2026-04-26,0.3,3,quantile,27.0506344707556
ILI incidence,BE,2026-04-15,2026-04-26,0.35,3,quantile,33.7413701488867
ILI incidence,BE,2026-04-15,2026-04-26,0.4,3,quantile,41.5850878133937
ILI incidence,BE,2026-04-15,2026-04-26,0.45,3,quantile,48.3758946828916
ILI incidence,BE,2026-04-15,2026-04-26,0.5,3,quantile,57.4455856228799
ILI incidence,BE,2026-04-15,2026-04-26,0.55,3,quantile,66.4373438442236
ILI incidence,BE,2026-04-15,2026-04-26,0.6,3,quantile,79.164047167643
ILI incidence,BE,2026-04-15,2026-04-26,0.65,3,quantile,90.0832645153074
ILI incidence,BE,2026-04-15,2026-04-26,0.7,3,quantile,105.116697278919
ILI incidence,BE,2026-04-15,2026-04-26,0.75,3,quantile,123.664211331876
ILI incidence,BE,2026-04-15,2026-04-26,0.8,3,quantile,152.09210628153
ILI incidence,BE,2026-04-15,2026-04-26,0.85,3,quantile,190.402660819402
ILI incidence,BE,2026-04-15,2026-04-26,0.9,3,quantile,236.897440095889
ILI incidence,BE,2026-04-15,2026-04-26,0.95,3,quantile,333.677775714842
ILI incidence,BE,2026-04-15,2026-04-26,0.975,3,quantile,432.020906586874
ILI incidence,BE,2026-04-15,2026-04-26,0.99,3,quantile,581.891367748458
ILI incidence,BE,2026-04-15,2026-05-03,0.01,4,quantile,0
ILI incidence,BE,2026-04-15,2026-05-03,0.025,4,quantile,0
ILI incidence,BE,2026-04-15,2026-05-03,0.05,4,quantile,0
ILI incidence,BE,2026-04-15,2026-05-03,0.1,4,quantile,0
ILI incidence,BE,2026-04-15,2026-05-03,0.15,4,quantile,0
ILI incidence,BE,2026-04-15,2026-05-03,0.2,4,quantile,5.33654831253439
ILI incidence,BE,2026-04-15,2026-05-03,0.25,4,quantile,13.1688427254971
ILI incidence,BE,2026-04-15,2026-05-03,0.3,4,quantile,20.4838060998695
ILI incidence,BE,2026-04-15,2026-05-03,0.35,4,quantile,28.5934073005924
ILI incidence,BE,2026-04-15,2026-05-03,0.4,4,quantile,38.3094135088705
ILI incidence,BE,2026-04-15,2026-05-03,0.45,4,quantile,48.9992954238019
ILI incidence,BE,2026-04-15,2026-05-03,0.5,4,quantile,59.2374497729308
ILI incidence,BE,2026-04-15,2026-05-03,0.55,4,quantile,71.3944898487681
ILI incidence,BE,2026-04-15,2026-05-03,0.6,4,quantile,82.8212466218605
ILI incidence,BE,2026-04-15,2026-05-03,0.65,4,quantile,99.7235247078949
ILI incidence,BE,2026-04-15,2026-05-03,0.7,4,quantile,116.375544883556
ILI incidence,BE,2026-04-15,2026-05-03,0.75,4,quantile,134.228223718522
ILI incidence,BE,2026-04-15,2026-05-03,0.8,4,quantile,171.031199662121
ILI incidence,BE,2026-04-15,2026-05-03,0.85,4,quantile,223.113556535952
ILI incidence,BE,2026-04-15,2026-05-03,0.9,4,quantile,308.510095069248
ILI incidence,BE,2026-04-15,2026-05-03,0.95,4,quantile,425.432228765249
ILI incidence,BE,2026-04-15,2026-05-03,0.975,4,quantile,567.051245438044
ILI incidence,BE,2026-04-15,2026-05-03,0.99,4,quantile,801.881343745758
ILI incidence,BE,2026-04-15,2026-04-12,,1,median,56.8003610604176
ILI incidence,BE,2026-04-15,2026-04-19,,2,median,56.5699710595685
ILI incidence,BE,2026-04-15,2026-04-26,,3,median,57.4455856228799
ILI incidence,BE,2026-04-15,2026-05-03,,4,median,59.2374497729308
ILI incidence,CH,2026-04-15,2026-04-12,0.01,1,quantile,0
ILI incidence,CH,2026-04-15,2026-04-12,0.025,1,quantile,0.518802413054241
ILI incidence,CH,2026-04-15,2026-04-12,0.05,1,quantile,1.87530976013361
ILI incidence,CH,2026-04-15,2026-04-12,0.1,1,quantile,3.88967690133885
ILI incidence,CH,2026-04-15,2026-04-12,0.15,1,quantile,5.7941459309504
ILI incidence,CH,2026-04-15,2026-04-12,0.2,1,quantile,7.67316807907025
ILI incidence,CH,2026-04-15,2026-04-12,0.25,1,quantile,9.4208654308346
ILI incidence,CH,2026-04-15,2026-04-12,0.3,1,quantile,11.117336027567
ILI incidence,CH,2026-04-15,2026-04-12,0.35,1,quantile,12.5941024979687
ILI incidence,CH,2026-04-15,2026-04-12,0.4,1,quantile,14.3387991711961
ILI incidence,CH,2026-04-15,2026-04-12,0.45,1,quantile,15.9238237093936
ILI incidence,CH,2026-04-15,2026-04-12,0.5,1,quantile,17.4725165407857
ILI incidence,CH,2026-04-15,2026-04-12,0.55,1,quantile,20.0347350035044
ILI incidence,CH,2026-04-15,2026-04-12,0.6,1,quantile,21.7129867874219
ILI incidence,CH,2026-04-15,2026-04-12,0.65,1,quantile,24.6419834416803
ILI incidence,CH,2026-04-15,2026-04-12,0.7,1,quantile,26.8636383656786
ILI incidence,CH,2026-04-15,2026-04-12,0.75,1,quantile,29.4847132509153
ILI incidence,CH,2026-04-15,2026-04-12,0.8,1,quantile,33.1119532597793
ILI incidence,CH,2026-04-15,2026-04-12,0.85,1,quantile,36.5850469858917
ILI incidence,CH,2026-04-15,2026-04-12,0.9,1,quantile,42.194414051835
ILI incidence,CH,2026-04-15,2026-04-12,0.95,1,quantile,50.6392245837302
ILI incidence,CH,2026-04-15,2026-04-12,0.975,1,quantile,60.7614586582578
ILI incidence,CH,2026-04-15,2026-04-12,0.99,1,quantile,84.2432957772262
ILI incidence,CH,2026-04-15,2026-04-19,0.01,2,quantile,0
ILI incidence,CH,2026-04-15,2026-04-19,0.025,2,quantile,0
ILI incidence,CH,2026-04-15,2026-04-19,0.05,2,quantile,0.227471757941094
ILI incidence,CH,2026-04-15,2026-04-19,0.1,2,quantile,2.72525894625164
ILI incidence,CH,2026-04-15,2026-04-19,0.15,2,quantile,4.33794732022791
ILI incidence,CH,2026-04-15,2026-04-19,0.2,2,quantile,6.1176234522381
ILI incidence,CH,2026-04-15,2026-04-19,0.25,2,quantile,7.71125341967852
ILI incidence,CH,2026-04-15,2026-04-19,0.3,2,quantile,9.09671498727307
ILI incidence,CH,2026-04-15,2026-04-19,0.35,2,quantile,11.2790477520214
ILI incidence,CH,2026-04-15,2026-04-19,0.4,2,quantile,12.9187927083143
ILI incidence,CH,2026-04-15,2026-04-19,0.45,2,quantile,14.7322219660746
ILI incidence,CH,2026-04-15,2026-04-19,0.5,2,quantile,17.0282286432127
ILI incidence,CH,2026-04-15,2026-04-19,0.55,2,quantile,19.3032711329266
ILI incidence,CH,2026-04-15,2026-04-19,0.6,2,quantile,21.3870377557461
ILI incidence,CH,2026-04-15,2026-04-19,0.65,2,quantile,23.8630205780287
ILI incidence,CH,2026-04-15,2026-04-19,0.7,2,quantile,27.1419834141555
ILI incidence,CH,2026-04-15,2026-04-19,0.75,2,quantile,30.5952320335964
ILI incidence,CH,2026-04-15,2026-04-19,0.8,2,quantile,35.3581698624389
ILI incidence,CH,2026-04-15,2026-04-19,0.85,2,quantile,40.1535879834548
ILI incidence,CH,2026-04-15,2026-04-19,0.9,2,quantile,49.8388896860747
ILI incidence,CH,2026-04-15,2026-04-19,0.95,2,quantile,67.5283878699151
ILI incidence,CH,2026-04-15,2026-04-19,0.975,2,quantile,85.219360024431
ILI incidence,CH,2026-04-15,2026-04-19,0.99,2,quantile,105.958558688486
ILI incidence,CH,2026-04-15,2026-04-26,0.01,3,quantile,0
ILI incidence,CH,2026-04-15,2026-04-26,0.025,3,quantile,0
ILI incidence,CH,2026-04-15,2026-04-26,0.05,3,quantile,0
ILI incidence,CH,2026-04-15,2026-04-26,0.1,3,quantile,1.53353483717695
ILI incidence,CH,2026-04-15,2026-04-26,0.15,3,quantile,3.71807850453962
ILI incidence,CH,2026-04-15,2026-04-26,0.2,3,quantile,5.27156208581453
ILI incidence,CH,2026-04-15,2026-04-26,0.25,3,quantile,7.03203525535169
ILI incidence,CH,2026-04-15,2026-04-26,0.3,3,quantile,8.90076176587185
ILI incidence,CH,2026-04-15,2026-04-26,0.35,3,quantile,10.5048972666409
ILI incidence,CH,2026-04-15,2026-04-26,0.4,3,quantile,12.1905076652678
ILI incidence,CH,2026-04-15,2026-04-26,0.45,3,quantile,14.4818966637458
ILI incidence,CH,2026-04-15,2026-04-26,0.5,3,quantile,16.939835980284
ILI incidence,CH,2026-04-15,2026-04-26,0.55,3,quantile,19.779591052879
ILI incidence,CH,2026-04-15,2026-04-26,0.6,3,quantile,22.4243511740555
ILI incidence,CH,2026-04-15,2026-04-26,0.65,3,quantile,26.2906942070537
ILI incidence,CH,2026-04-15,2026-04-26,0.7,3,quantile,30.4643801043486
ILI incidence,CH,2026-04-15,2026-04-26,0.75,3,quantile,34.6010246345131
ILI incidence,CH,2026-04-15,2026-04-26,0.8,3,quantile,42.0675817478896
ILI incidence,CH,2026-04-15,2026-04-26,0.85,3,quantile,52.5980524426236
ILI incidence,CH,2026-04-15,2026-04-26,0.9,3,quantile,63.1913183370381
ILI incidence,CH,2026-04-15,2026-04-26,0.95,3,quantile,89.6841668987852
ILI incidence,CH,2026-04-15,2026-04-26,0.975,3,quantile,114.434244284072
ILI incidence,CH,2026-04-15,2026-04-26,0.99,3,quantile,147.74290146529
ILI incidence,CH,2026-04-15,2026-05-03,0.01,4,quantile,0
ILI incidence,CH,2026-04-15,2026-05-03,0.025,4,quantile,0
ILI incidence,CH,2026-04-15,2026-05-03,0.05,4,quantile,0
ILI incidence,CH,2026-04-15,2026-05-03,0.1,4,quantile,0
ILI incidence,CH,2026-04-15,2026-05-03,0.15,4,quantile,1.61577738160923
ILI incidence,CH,2026-04-15,2026-05-03,0.2,4,quantile,3.56099232180147
ILI incidence,CH,2026-04-15,2026-05-03,0.25,4,quantile,5.59738591901884
ILI incidence,CH,2026-04-15,2026-05-03,0.3,4,quantile,7.5510876729045
ILI incidence,CH,2026-04-15,2026-05-03,0.35,4,quantile,9.56524769594605
ILI incidence,CH,2026-04-15,2026-05-03,0.4,4,quantile,11.5497276675643
ILI incidence,CH,2026-04-15,2026-05-03,0.45,4,quantile,14.4687872768382
ILI incidence,CH,2026-04-15,2026-05-03,0.5,4,quantile,17.1351588176579
ILI incidence,CH,2026-04-15,2026-05-03,0.55,4,quantile,20.5361190624396
ILI incidence,CH,2026-04-15,2026-05-03,0.6,4,quantile,23.3971209615036
ILI incidence,CH,2026-04-15,2026-05-03,0.65,4,quantile,28.6487195544952
ILI incidence,CH,2026-04-15,2026-05-03,0.7,4,quantile,34.1644014970011
ILI incidence,CH,2026-04-15,2026-05-03,0.75,4,quantile,39.5479612952057
ILI incidence,CH,2026-04-15,2026-05-03,0.8,4,quantile,50.1818198341586
ILI incidence,CH,2026-04-15,2026-05-03,0.85,4,quantile,61.545625409561
ILI incidence,CH,2026-04-15,2026-05-03,0.9,4,quantile,77.6519878353539
ILI incidence,CH,2026-04-15,2026-05-03,0.95,4,quantile,111.201945727888
ILI incidence,CH,2026-04-15,2026-05-03,0.975,4,quantile,135.528240668861
ILI incidence,CH,2026-04-15,2026-05-03,0.99,4,quantile,186.008933792886
ILI incidence,CH,2026-04-15,2026-04-12,,1,median,17.4725165407857
ILI incidence,CH,2026-04-15,2026-04-19,,2,median,17.0282286432127
ILI incidence,CH,2026-04-15,2026-04-26,,3,median,16.939835980284
ILI incidence,CH,2026-04-15,2026-05-03,,4,median,17.1351588176579
ILI incidence,CZ,2026-04-15,2026-04-12,0.01,1,quantile,2.65751098231502
ILI incidence,CZ,2026-04-15,2026-04-12,0.025,1,quantile,3.39453238343314
ILI incidence,CZ,2026-04-15,2026-04-12,0.05,1,quantile,4.35503170984655
ILI incidence,CZ,2026-04-15,2026-04-12,0.1,1,quantile,5.508245088038
ILI incidence,CZ,2026-04-15,2026-04-12,0.15,1,quantile,6.28650194258308
ILI incidence,CZ,2026-04-15,2026-04-12,0.2,1,quantile,7.08714393379629
ILI incidence,CZ,2026-04-15,2026-04-12,0.25,1,quantile,7.85178585166838
ILI incidence,CZ,2026-04-15,2026-04-12,0.3,1,quantile,8.65526381983877
ILI incidence,CZ,2026-04-15,2026-04-12,0.35,1,quantile,9.43098212161001
ILI incidence,CZ,2026-04-15,2026-04-12,0.4,1,quantile,10.0464037634411
ILI incidence,CZ,2026-04-15,2026-04-12,0.45,1,quantile,10.7250729310164
ILI incidence,CZ,2026-04-15,2026-04-12,0.5,1,quantile,11.4729017712757
ILI incidence,CZ,2026-04-15,2026-04-12,0.55,1,quantile,12.3867637194365
ILI incidence,CZ,2026-04-15,2026-04-12,0.6,1,quantile,13.043243661613
ILI incidence,CZ,2026-04-15,2026-04-12,0.65,1,quantile,14.0666282917418
ILI incidence,CZ,2026-04-15,2026-04-12,0.7,1,quantile,15.2264145010419
ILI incidence,CZ,2026-04-15,2026-04-12,0.75,1,quantile,16.2544169297812
ILI incidence,CZ,2026-04-15,2026-04-12,0.8,1,quantile,17.6058813731609
ILI incidence,CZ,2026-04-15,2026-04-12,0.85,1,quantile,19.7122249578485
ILI incidence,CZ,2026-04-15,2026-04-12,0.9,1,quantile,22.139286812324
ILI incidence,CZ,2026-04-15,2026-04-12,0.95,1,quantile,27.0860966016018
ILI incidence,CZ,2026-04-15,2026-04-12,0.975,1,quantile,31.1865503459101
ILI incidence,CZ,2026-04-15,2026-04-12,0.99,1,quantile,35.8526677318328
ILI incidence,CZ,2026-04-15,2026-04-19,0.01,2,quantile,0.392339135738414
ILI incidence,CZ,2026-04-15,2026-04-19,0.025,2,quantile,1.27386422422005
ILI incidence,CZ,2026-04-15,2026-04-19,0.05,2,quantile,2.41940157690414
ILI incidence,CZ,2026-04-15,2026-04-19,0.1,2,quantile,3.66539261724226
ILI incidence,CZ,2026-04-15,2026-04-19,0.15,2,quantile,4.81712642233285
ILI incidence,CZ,2026-04-15,2026-04-19,0.2,2,quantile,5.74359397250253
ILI incidence,CZ,2026-04-15,2026-04-19,0.25,2,quantile,6.65287576166403
ILI incidence,CZ,2026-04-15,2026-04-19,0.3,2,quantile,7.63854933260885
ILI incidence,CZ,2026-04-15,2026-04-19,0.35,2,quantile,8.56772320213404
ILI incidence,CZ,2026-04-15,2026-04-19,0.4,2,quantile,9.60875431177427
ILI incidence,CZ,2026-04-15,2026-04-19,0.45,2,quantile,10.54543683139
ILI incidence,CZ,2026-04-15,2026-04-19,0.5,2,quantile,11.5617396360107
ILI incidence,CZ,2026-04-15,2026-04-19,0.55,2,quantile,12.8352332223012
ILI incidence,CZ,2026-04-15,2026-04-19,0.6,2,quantile,14.2751105207204
ILI incidence,CZ,2026-04-15,2026-04-19,0.65,2,quantile,15.3767603831684
ILI incidence,CZ,2026-04-15,2026-04-19,0.7,2,quantile,17.507626436275
ILI incidence,CZ,2026-04-15,2026-04-19,0.75,2,quantile,19.799545501925
ILI incidence,CZ,2026-04-15,2026-04-19,0.8,2,quantile,22.377767547798
ILI incidence,CZ,2026-04-15,2026-04-19,0.85,2,quantile,25.2645665004138
ILI incidence,CZ,2026-04-15,2026-04-19,0.9,2,quantile,29.9658550630366
ILI incidence,CZ,2026-04-15,2026-04-19,0.95,2,quantile,37.1480240790647
ILI incidence,CZ,2026-04-15,2026-04-19,0.975,2,quantile,47.0282871782224
ILI incidence,CZ,2026-04-15,2026-04-19,0.99,2,quantile,60.0665698982495
ILI incidence,CZ,2026-04-15,2026-04-26,0.01,3,quantile,0
ILI incidence,CZ,2026-04-15,2026-04-26,0.025,3,quantile,0
ILI incidence,CZ,2026-04-15,2026-04-26,0.05,3,quantile,1.01119767362832
