target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
ILI incidence,AT,2026-04-22,2026-05-03,0.25,3,quantile,774.870837288292
ILI incidence,AT,2026-04-22,2026-05-03,0.3,3,quantile,859.062166367046
ILI incidence,AT,2026-04-22,2026-05-03,0.35,3,quantile,946.682174948103
ILI incidence,AT,2026-04-22,2026-05-03,0.4,3,quantile,1061.33478582346
ILI incidence,AT,2026-04-22,2026-05-03,0.45,3,quantile,1172.37223959845
ILI incidence,AT,2026-04-22,2026-05-03,0.5,3,quantile,1289.84320770467
ILI incidence,AT,2026-04-22,2026-05-03,0.55,3,quantile,1415.62778969928
ILI incidence,AT,2026-04-22,2026-05-03,0.6,3,quantile,1578.01969527521
ILI incidence,AT,2026-04-22,2026-05-03,0.65,3,quantile,1695.59432030559
ILI incidence,AT,2026-04-22,2026-05-03,0.7,3,quantile,1896.02995520433
ILI incidence,AT,2026-04-22,2026-05-03,0.75,3,quantile,2073.32937487041
ILI incidence,AT,2026-04-22,2026-05-03,0.8,3,quantile,2269.50793718378
ILI incidence,AT,2026-04-22,2026-05-03,0.85,3,quantile,2565.35076493258
ILI incidence,AT,2026-04-22,2026-05-03,0.9,3,quantile,2921.14773348024
ILI incidence,AT,2026-04-22,2026-05-03,0.95,3,quantile,3534.16748531998
ILI incidence,AT,2026-04-22,2026-05-03,0.975,3,quantile,4144.87412055326
ILI incidence,AT,2026-04-22,2026-05-03,0.99,3,quantile,4975.10742746636
ILI incidence,AT,2026-04-22,2026-05-10,0.01,4,quantile,129.814494882242
ILI incidence,AT,2026-04-22,2026-05-10,0.025,4,quantile,201.59613632345
ILI incidence,AT,2026-04-22,2026-05-10,0.05,4,quantile,269.154485527937
ILI incidence,AT,2026-04-22,2026-05-10,0.1,4,quantile,378.217514270953
ILI incidence,AT,2026-04-22,2026-05-10,0.15,4,quantile,461.14622238004
ILI incidence,AT,2026-04-22,2026-05-10,0.2,4,quantile,548.123216160221
ILI incidence,AT,2026-04-22,2026-05-10,0.25,4,quantile,649.493328309993
ILI incidence,AT,2026-04-22,2026-05-10,0.3,4,quantile,765.527041316598
ILI incidence,AT,2026-04-22,2026-05-10,0.35,4,quantile,849.565475966567
ILI incidence,AT,2026-04-22,2026-05-10,0.4,4,quantile,965.146385190191
ILI incidence,AT,2026-04-22,2026-05-10,0.45,4,quantile,1087.98026754029
ILI incidence,AT,2026-04-22,2026-05-10,0.5,4,quantile,1206.87854862609
ILI incidence,AT,2026-04-22,2026-05-10,0.55,4,quantile,1330.51221570472
ILI incidence,AT,2026-04-22,2026-05-10,0.6,4,quantile,1473.10370915554
ILI incidence,AT,2026-04-22,2026-05-10,0.65,4,quantile,1658.01272215726
ILI incidence,AT,2026-04-22,2026-05-10,0.7,4,quantile,1815.62668547722
ILI incidence,AT,2026-04-22,2026-05-10,0.75,4,quantile,2032.2283863883
ILI incidence,AT,2026-04-22,2026-05-10,0.8,4,quantile,2250.16481604632
ILI incidence,AT,2026-04-22,2026-05-10,0.85,4,quantile,2629.45152369066
ILI incidence,AT,2026-04-22,2026-05-10,0.9,4,quantile,3046.01859374405
ILI incidence,AT,2026-04-22,2026-05-10,0.95,4,quantile,3580.69318700099
ILI incidence,AT,2026-04-22,2026-05-10,0.975,4,quantile,4075.60056521082
ILI incidence,AT,2026-04-22,2026-05-10,0.99,4,quantile,5199.73264998418
ILI incidence,AT,2026-04-22,2026-04-19,,1,median,1496.96430446708
ILI incidence,AT,2026-04-22,2026-04-26,,2,median,1386.32818693845
ILI incidence,AT,2026-04-22,2026-05-03,,3,median,1289.84320770467
ILI incidence,AT,2026-04-22,2026-05-10,,4,median,1206.87854862609
ILI incidence,BE,2026-04-22,2026-04-19,0.01,1,quantile,0
ILI incidence,BE,2026-04-22,2026-04-19,0.025,1,quantile,0
ILI incidence,BE,2026-04-22,2026-04-19,0.05,1,quantile,2.52496116941847
ILI incidence,BE,2026-04-22,2026-04-19,0.1,1,quantile,8.37365719585879
ILI incidence,BE,2026-04-22,2026-04-19,0.15,1,quantile,12.5049397473594
ILI incidence,BE,2026-04-22,2026-04-19,0.2,1,quantile,16.6812514897791
ILI incidence,BE,2026-04-22,2026-04-19,0.25,1,quantile,19.9689836150224
ILI incidence,BE,2026-04-22,2026-04-19,0.3,1,quantile,23.2829463181285
ILI incidence,BE,2026-04-22,2026-04-19,0.35,1,quantile,26.4114286465296
ILI incidence,BE,2026-04-22,2026-04-19,0.4,1,quantile,29.4307002407603
ILI incidence,BE,2026-04-22,2026-04-19,0.45,1,quantile,32.3956739073711
ILI incidence,BE,2026-04-22,2026-04-19,0.5,1,quantile,34.9963953357956
ILI incidence,BE,2026-04-22,2026-04-19,0.55,1,quantile,38.5803113869184
ILI incidence,BE,2026-04-22,2026-04-19,0.6,1,quantile,42.0369115441003
ILI incidence,BE,2026-04-22,2026-04-19,0.65,1,quantile,46.0209848223956
ILI incidence,BE,2026-04-22,2026-04-19,0.7,1,quantile,50.6352297692313
ILI incidence,BE,2026-04-22,2026-04-19,0.75,1,quantile,54.5208127897045
ILI incidence,BE,2026-04-22,2026-04-19,0.8,1,quantile,60.2095731237099
ILI incidence,BE,2026-04-22,2026-04-19,0.85,1,quantile,66.1830501940093
ILI incidence,BE,2026-04-22,2026-04-19,0.9,1,quantile,77.0403472052495
ILI incidence,BE,2026-04-22,2026-04-19,0.95,1,quantile,93.2937465881665
ILI incidence,BE,2026-04-22,2026-04-19,0.975,1,quantile,110.831278281692
ILI incidence,BE,2026-04-22,2026-04-19,0.99,1,quantile,148.217536368085
ILI incidence,BE,2026-04-22,2026-04-26,0.01,2,quantile,0
ILI incidence,BE,2026-04-22,2026-04-26,0.025,2,quantile,0
ILI incidence,BE,2026-04-22,2026-04-26,0.05,2,quantile,0
ILI incidence,BE,2026-04-22,2026-04-26,0.1,2,quantile,0.367343748364457
ILI incidence,BE,2026-04-22,2026-04-26,0.15,2,quantile,4.15500359730065
ILI incidence,BE,2026-04-22,2026-04-26,0.2,2,quantile,9.07017250194002
ILI incidence,BE,2026-04-22,2026-04-26,0.25,2,quantile,13.9171328345843
ILI incidence,BE,2026-04-22,2026-04-26,0.3,2,quantile,18.4456898492197
ILI incidence,BE,2026-04-22,2026-04-26,0.35,2,quantile,21.8193686456683
ILI incidence,BE,2026-04-22,2026-04-26,0.4,2,quantile,25.5376166709535
ILI incidence,BE,2026-04-22,2026-04-26,0.45,2,quantile,29.0414341132861
ILI incidence,BE,2026-04-22,2026-04-26,0.5,2,quantile,34.0810515652144
ILI incidence,BE,2026-04-22,2026-04-26,0.55,2,quantile,38.8229922464249
ILI incidence,BE,2026-04-22,2026-04-26,0.6,2,quantile,44.9089687174536
ILI incidence,BE,2026-04-22,2026-04-26,0.65,2,quantile,50.3579801732296
ILI incidence,BE,2026-04-22,2026-04-26,0.7,2,quantile,56.4765117220246
ILI incidence,BE,2026-04-22,2026-04-26,0.75,2,quantile,64.7915832757303
ILI incidence,BE,2026-04-22,2026-04-26,0.8,2,quantile,75.2732784481279
ILI incidence,BE,2026-04-22,2026-04-26,0.85,2,quantile,87.5561824072068
ILI incidence,BE,2026-04-22,2026-04-26,0.9,2,quantile,109.617250022108
ILI incidence,BE,2026-04-22,2026-04-26,0.95,2,quantile,151.160446940205
ILI incidence,BE,2026-04-22,2026-04-26,0.975,2,quantile,190.961017459798
ILI incidence,BE,2026-04-22,2026-04-26,0.99,2,quantile,228.925101190647
ILI incidence,BE,2026-04-22,2026-05-03,0.01,3,quantile,0
ILI incidence,BE,2026-04-22,2026-05-03,0.025,3,quantile,0
ILI incidence,BE,2026-04-22,2026-05-03,0.05,3,quantile,0
ILI incidence,BE,2026-04-22,2026-05-03,0.1,3,quantile,0
ILI incidence,BE,2026-04-22,2026-05-03,0.15,3,quantile,0
ILI incidence,BE,2026-04-22,2026-05-03,0.2,3,quantile,4.28914056409682
ILI incidence,BE,2026-04-22,2026-05-03,0.25,3,quantile,9.35059515657174
ILI incidence,BE,2026-04-22,2026-05-03,0.3,3,quantile,13.9416764285895
ILI incidence,BE,2026-04-22,2026-05-03,0.35,3,quantile,17.9938066690095
ILI incidence,BE,2026-04-22,2026-05-03,0.4,3,quantile,23.0631814558161
ILI incidence,BE,2026-04-22,2026-05-03,0.45,3,quantile,28.041894520529
ILI incidence,BE,2026-04-22,2026-05-03,0.5,3,quantile,34.1445829223089
ILI incidence,BE,2026-04-22,2026-05-03,0.55,3,quantile,41.1347991718521
ILI incidence,BE,2026-04-22,2026-05-03,0.6,3,quantile,47.0609082513608
ILI incidence,BE,2026-04-22,2026-05-03,0.65,3,quantile,55.1374167387246
ILI incidence,BE,2026-04-22,2026-05-03,0.7,3,quantile,65.1977933176703
ILI incidence,BE,2026-04-22,2026-05-03,0.75,3,quantile,76.4807051683417
ILI incidence,BE,2026-04-22,2026-05-03,0.8,3,quantile,90.2161920466462
ILI incidence,BE,2026-04-22,2026-05-03,0.85,3,quantile,113.628572067279
ILI incidence,BE,2026-04-22,2026-05-03,0.9,3,quantile,145.285298848751
ILI incidence,BE,2026-04-22,2026-05-03,0.95,3,quantile,208.32395994339
ILI incidence,BE,2026-04-22,2026-05-03,0.975,3,quantile,270.081026625311
ILI incidence,BE,2026-04-22,2026-05-03,0.99,3,quantile,387.381367538936
ILI incidence,BE,2026-04-22,2026-05-10,0.01,4,quantile,0
ILI incidence,BE,2026-04-22,2026-05-10,0.025,4,quantile,0
ILI incidence,BE,2026-04-22,2026-05-10,0.05,4,quantile,0
ILI incidence,BE,2026-04-22,2026-05-10,0.1,4,quantile,0
ILI incidence,BE,2026-04-22,2026-05-10,0.15,4,quantile,0
ILI incidence,BE,2026-04-22,2026-05-10,0.2,4,quantile,0
ILI incidence,BE,2026-04-22,2026-05-10,0.25,4,quantile,2.01922100047428
ILI incidence,BE,2026-04-22,2026-05-10,0.3,4,quantile,8.46113539075427
ILI incidence,BE,2026-04-22,2026-05-10,0.35,4,quantile,13.9889329209295
ILI incidence,BE,2026-04-22,2026-05-10,0.4,4,quantile,20.8594052675876
ILI incidence,BE,2026-04-22,2026-05-10,0.45,4,quantile,27.3847446158646
ILI incidence,BE,2026-04-22,2026-05-10,0.5,4,quantile,34.9732434694888
ILI incidence,BE,2026-04-22,2026-05-10,0.55,4,quantile,42.452487320197
ILI incidence,BE,2026-04-22,2026-05-10,0.6,4,quantile,51.2763318111719
ILI incidence,BE,2026-04-22,2026-05-10,0.65,4,quantile,61.5448169139579
ILI incidence,BE,2026-04-22,2026-05-10,0.7,4,quantile,72.0554724581328
ILI incidence,BE,2026-04-22,2026-05-10,0.75,4,quantile,93.7508928297239
ILI incidence,BE,2026-04-22,2026-05-10,0.8,4,quantile,113.753569908873
ILI incidence,BE,2026-04-22,2026-05-10,0.85,4,quantile,137.905413717652
ILI incidence,BE,2026-04-22,2026-05-10,0.9,4,quantile,194.361955906223
ILI incidence,BE,2026-04-22,2026-05-10,0.95,4,quantile,287.580682088077
ILI incidence,BE,2026-04-22,2026-05-10,0.975,4,quantile,387.873585716308
ILI incidence,BE,2026-04-22,2026-05-10,0.99,4,quantile,529.967980169468
ILI incidence,BE,2026-04-22,2026-04-19,,1,median,34.9963953357956
ILI incidence,BE,2026-04-22,2026-04-26,,2,median,34.0810515652144
ILI incidence,BE,2026-04-22,2026-05-03,,3,median,34.1445829223089
ILI incidence,BE,2026-04-22,2026-05-10,,4,median,34.9732434694888
ILI incidence,CH,2026-04-22,2026-04-19,0.01,1,quantile,0
ILI incidence,CH,2026-04-22,2026-04-19,0.025,1,quantile,0.0538019202000141
ILI incidence,CH,2026-04-22,2026-04-19,0.05,1,quantile,1.33183548754506
ILI incidence,CH,2026-04-22,2026-04-19,0.1,1,quantile,3.05219476280766
ILI incidence,CH,2026-04-22,2026-04-19,0.15,1,quantile,4.4733118473116
ILI incidence,CH,2026-04-22,2026-04-19,0.2,1,quantile,5.87944806412023
ILI incidence,CH,2026-04-22,2026-04-19,0.25,1,quantile,7.476024947147
ILI incidence,CH,2026-04-22,2026-04-19,0.3,1,quantile,9.28714053023555
ILI incidence,CH,2026-04-22,2026-04-19,0.35,1,quantile,11.1048982997887
ILI incidence,CH,2026-04-22,2026-04-19,0.4,1,quantile,12.6939904788188
ILI incidence,CH,2026-04-22,2026-04-19,0.45,1,quantile,15.0361515222622
ILI incidence,CH,2026-04-22,2026-04-19,0.5,1,quantile,17.0282286432127
ILI incidence,CH,2026-04-22,2026-04-19,0.55,1,quantile,19.9718191976728
ILI incidence,CH,2026-04-22,2026-04-19,0.6,1,quantile,22.8908514377628
ILI incidence,CH,2026-04-22,2026-04-19,0.65,1,quantile,25.6577083849429
ILI incidence,CH,2026-04-22,2026-04-19,0.7,1,quantile,29.2935768605728
ILI incidence,CH,2026-04-22,2026-04-19,0.75,1,quantile,32.9278643391198
ILI incidence,CH,2026-04-22,2026-04-19,0.8,1,quantile,36.9186948177603
ILI incidence,CH,2026-04-22,2026-04-19,0.85,1,quantile,42.4458583266691
ILI incidence,CH,2026-04-22,2026-04-19,0.9,1,quantile,49.4177603071518
ILI incidence,CH,2026-04-22,2026-04-19,0.95,1,quantile,60.7158187273997
ILI incidence,CH,2026-04-22,2026-04-19,0.975,1,quantile,73.9722121512019
ILI incidence,CH,2026-04-22,2026-04-19,0.99,1,quantile,98.4223622866708
ILI incidence,CH,2026-04-22,2026-04-26,0.01,2,quantile,0
ILI incidence,CH,2026-04-22,2026-04-26,0.025,2,quantile,0
ILI incidence,CH,2026-04-22,2026-04-26,0.05,2,quantile,0
ILI incidence,CH,2026-04-22,2026-04-26,0.1,2,quantile,2.34468569977031
ILI incidence,CH,2026-04-22,2026-04-26,0.15,2,quantile,3.9624504382659
ILI incidence,CH,2026-04-22,2026-04-26,0.2,2,quantile,5.69016443081293
ILI incidence,CH,2026-04-22,2026-04-26,0.25,2,quantile,7.34106055725889
ILI incidence,CH,2026-04-22,2026-04-26,0.3,2,quantile,8.75317194582064
ILI incidence,CH,2026-04-22,2026-04-26,0.35,2,quantile,10.8312393527344
ILI incidence,CH,2026-04-22,2026-04-26,0.4,2,quantile,12.8031394693775
ILI incidence,CH,2026-04-22,2026-04-26,0.45,2,quantile,15.0328797645235
ILI incidence,CH,2026-04-22,2026-04-26,0.5,2,quantile,16.939835980284
ILI incidence,CH,2026-04-22,2026-04-26,0.55,2,quantile,19.6120397215604
ILI incidence,CH,2026-04-22,2026-04-26,0.6,2,quantile,22.9448556755857
ILI incidence,CH,2026-04-22,2026-04-26,0.65,2,quantile,25.5847931571944
ILI incidence,CH,2026-04-22,2026-04-26,0.7,2,quantile,29.3282197045211
ILI incidence,CH,2026-04-22,2026-04-26,0.75,2,quantile,34.7513349324377
ILI incidence,CH,2026-04-22,2026-04-26,0.8,2,quantile,39.7290028514585
ILI incidence,CH,2026-04-22,2026-04-26,0.85,2,quantile,46.0927549250899
ILI incidence,CH,2026-04-22,2026-04-26,0.9,2,quantile,57.8073180192605
ILI incidence,CH,2026-04-22,2026-04-26,0.95,2,quantile,80.5172348297368
ILI incidence,CH,2026-04-22,2026-04-26,0.975,2,quantile,109.02158118765
ILI incidence,CH,2026-04-22,2026-04-26,0.99,2,quantile,131.381939533855
ILI incidence,CH,2026-04-22,2026-05-03,0.01,3,quantile,0
ILI incidence,CH,2026-04-22,2026-05-03,0.025,3,quantile,0
ILI incidence,CH,2026-04-22,2026-05-03,0.05,3,quantile,0
ILI incidence,CH,2026-04-22,2026-05-03,0.1,3,quantile,1.62993500180667
ILI incidence,CH,2026-04-22,2026-05-03,0.15,3,quantile,3.40385340252015
ILI incidence,CH,2026-04-22,2026-05-03,0.2,3,quantile,5.15355874899202
ILI incidence,CH,2026-04-22,2026-05-03,0.25,3,quantile,6.74138846069938
ILI incidence,CH,2026-04-22,2026-05-03,0.3,3,quantile,8.57838359613388
ILI incidence,CH,2026-04-22,2026-05-03,0.35,3,quantile,10.6473844307725
ILI incidence,CH,2026-04-22,2026-05-03,0.4,3,quantile,12.2314290744269
ILI incidence,CH,2026-04-22,2026-05-03,0.45,3,quantile,14.7196869139229
ILI incidence,CH,2026-04-22,2026-05-03,0.5,3,quantile,17.1351588176579
ILI incidence,CH,2026-04-22,2026-05-03,0.55,3,quantile,20.5873043236089
ILI incidence,CH,2026-04-22,2026-05-03,0.6,3,quantile,23.9018649555828
ILI incidence,CH,2026-04-22,2026-05-03,0.65,3,quantile,27.5036727300874
ILI incidence,CH,2026-04-22,2026-05-03,0.7,3,quantile,31.9768358242955
ILI incidence,CH,2026-04-22,2026-05-03,0.75,3,quantile,38.1472878233465
ILI incidence,CH,2026-04-22,2026-05-03,0.8,3,quantile,46.3426177162188
ILI incidence,CH,2026-04-22,2026-05-03,0.85,3,quantile,56.5628110527252
ILI incidence,CH,2026-04-22,2026-05-03,0.9,3,quantile,73.2613267557389
ILI incidence,CH,2026-04-22,2026-05-03,0.95,3,quantile,107.658088322946
ILI incidence,CH,2026-04-22,2026-05-03,0.975,3,quantile,141.412510910662
ILI incidence,CH,2026-04-22,2026-05-03,0.99,3,quantile,177.182392642997
ILI incidence,CH,2026-04-22,2026-05-10,0.01,4,quantile,0
ILI incidence,CH,2026-04-22,2026-05-10,0.025,4,quantile,0
ILI incidence,CH,2026-04-22,2026-05-10,0.05,4,quantile,0
ILI incidence,CH,2026-04-22,2026-05-10,0.1,4,quantile,0
ILI incidence,CH,2026-04-22,2026-05-10,0.15,4,quantile,1.30175250390134
ILI incidence,CH,2026-04-22,2026-05-10,0.2,4,quantile,3.38026820163801
ILI incidence,CH,2026-04-22,2026-05-10,0.25,4,quantile,5.42116430308251
ILI incidence,CH,2026-04-22,2026-05-10,0.3,4,quantile,7.62869739703258
ILI incidence,CH,2026-04-22,2026-05-10,0.35,4,quantile,9.83939186443683
ILI incidence,CH,2026-04-22,2026-05-10,0.4,4,quantile,12.6131973214493
ILI incidence,CH,2026-04-22,2026-05-10,0.45,4,quantile,14.6342499027081
ILI incidence,CH,2026-04-22,2026-05-10,0.5,4,quantile,17.5701223911679
ILI incidence,CH,2026-04-22,2026-05-10,0.55,4,quantile,21.1215239989856
ILI incidence,CH,2026-04-22,2026-05-10,0.6,4,quantile,25.3099868622656
ILI incidence,CH,2026-04-22,2026-05-10,0.65,4,quantile,30.1812113553022
ILI incidence,CH,2026-04-22,2026-05-10,0.7,4,quantile,36.6260844976666
ILI incidence,CH,2026-04-22,2026-05-10,0.75,4,quantile,42.9889804031284
ILI incidence,CH,2026-04-22,2026-05-10,0.8,4,quantile,52.8442427628244
ILI incidence,CH,2026-04-22,2026-05-10,0.85,4,quantile,67.1901441528977
ILI incidence,CH,2026-04-22,2026-05-10,0.9,4,quantile,85.4846904176703
ILI incidence,CH,2026-04-22,2026-05-10,0.95,4,quantile,125.096443620191
ILI incidence,CH,2026-04-22,2026-05-10,0.975,4,quantile,167.179904998184
ILI incidence,CH,2026-04-22,2026-05-10,0.99,4,quantile,207.029035584242
ILI incidence,CH,2026-04-22,2026-04-19,,1,median,17.0282286432127
ILI incidence,CH,2026-04-22,2026-04-26,,2,median,16.939835980284
ILI incidence,CH,2026-04-22,2026-05-03,,3,median,17.1351588176579
ILI incidence,CH,2026-04-22,2026-05-10,,4,median,17.5701223911679
ILI incidence,CZ,2026-04-22,2026-04-19,0.01,1,quantile,0.815519107033644
ILI incidence,CZ,2026-04-22,2026-04-19,0.025,1,quantile,1.28655419912387
ILI incidence,CZ,2026-04-22,2026-04-19,0.05,1,quantile,1.92435091948415
ILI incidence,CZ,2026-04-22,2026-04-19,0.1,1,quantile,2.98876453612717
ILI incidence,CZ,2026-04-22,2026-04-19,0.15,1,quantile,3.62315568614507
ILI incidence,CZ,2026-04-22,2026-04-19,0.2,1,quantile,4.14297154695081
ILI incidence,CZ,2026-04-22,2026-04-19,0.25,1,quantile,4.93345381078453
ILI incidence,CZ,2026-04-22,2026-04-19,0.3,1,quantile,5.64884710108048
ILI incidence,CZ,2026-04-22,2026-04-19,0.35,1,quantile,6.29042734170749
ILI incidence,CZ,2026-04-22,2026-04-19,0.4,1,quantile,6.88423470108031
ILI incidence,CZ,2026-04-22,2026-04-19,0.45,1,quantile,7.49930464071415
ILI incidence,CZ,2026-04-22,2026-04-19,0.5,1,quantile,8.09257432810616
ILI incidence,CZ,2026-04-22,2026-04-19,0.55,1,quantile,8.9164447774774
ILI incidence,CZ,2026-04-22,2026-04-19,0.6,1,quantile,9.52664918013133
ILI incidence,CZ,2026-04-22,2026-04-19,0.65,1,quantile,10.2798728087815
ILI incidence,CZ,2026-04-22,2026-04-19,0.7,1,quantile,11.1872319876211
ILI incidence,CZ,2026-04-22,2026-04-19,0.75,1,quantile,12.1625302015105
ILI incidence,CZ,2026-04-22,2026-04-19,0.8,1,quantile,13.2581519077116
ILI incidence,CZ,2026-04-22,2026-04-19,0.85,1,quantile,14.9256477060013
ILI incidence,CZ,2026-04-22,2026-04-19,0.9,1,quantile,16.8737119073756
ILI incidence,CZ,2026-04-22,2026-04-19,0.95,1,quantile,21.0758247748613
ILI incidence,CZ,2026-04-22,2026-04-19,0.975,1,quantile,24.749529323823
ILI incidence,CZ,2026-04-22,2026-04-19,0.99,1,quantile,28.5203360673891
ILI incidence,CZ,2026-04-22,2026-04-26,0.01,2,quantile,0
ILI incidence,CZ,2026-04-22,2026-04-26,0.025,2,quantile,0
ILI incidence,CZ,2026-04-22,2026-04-26,0.05,2,quantile,0.27791822118417
ILI incidence,CZ,2026-04-22,2026-04-26,0.1,2,quantile,1.3224507127613
ILI incidence,CZ,2026-04-22,2026-04-26,0.15,2,quantile,2.18911876844841
ILI incidence,CZ,2026-04-22,2026-04-26,0.2,2,quantile,3.05425271626007
ILI incidence,CZ,2026-04-22,2026-04-26,0.25,2,quantile,3.83290100510897
ILI incidence,CZ,2026-04-22,2026-04-26,0.3,2,quantile,4.54668464262606
ILI incidence,CZ,2026-04-22,2026-04-26,0.35,2,quantile,5.42588210535774
ILI incidence,CZ,2026-04-22,2026-04-26,0.4,2,quantile,6.04993935578231
ILI incidence,CZ,2026-04-22,2026-04-26,0.45,2,quantile,7.1450699280131
ILI incidence,CZ,2026-04-22,2026-04-26,0.5,2,quantile,8.06032623711722
ILI incidence,CZ,2026-04-22,2026-04-26,0.55,2,quantile,8.94739832386892
ILI incidence,CZ,2026-04-22,2026-04-26,0.6,2,quantile,10.1559633635251
ILI incidence,CZ,2026-04-22,2026-04-26,0.65,2,quantile,11.1883378890378
ILI incidence,CZ,2026-04-22,2026-04-26,0.7,2,quantile,12.6330349864421
ILI incidence,CZ,2026-04-22,2026-04-26,0.75,2,quantile,14.3593410940569
ILI incidence,CZ,2026-04-22,2026-04-26,0.8,2,quantile,16.5367922171117
ILI incidence,CZ,2026-04-22,2026-04-26,0.85,2,quantile,19.0953990464947
ILI incidence,CZ,2026-04-22,2026-04-26,0.9,2,quantile,22.5776910785646
ILI incidence,CZ,2026-04-22,2026-04-26,0.95,2,quantile,28.5896961148569
ILI incidence,CZ,2026-04-22,2026-04-26,0.975,2,quantile,37.6167783416163
ILI incidence,CZ,2026-04-22,2026-04-26,0.99,2,quantile,48.6951630369053
ILI incidence,CZ,2026-04-22,2026-05-03,0.01,3,quantile,0
ILI incidence,CZ,2026-04-22,2026-05-03,0.025,3,quantile,0
ILI incidence,CZ,2026-04-22,2026-05-03,0.05,3,quantile,0
ILI incidence,CZ,2026-04-22,2026-05-03,0.1,3,quantile,0.124812439219549
